ENABLE,id,sequence_set_id,sequence_group_id,sequence_element_id,priority_sequence_element_id,condition_type,condition_value,action_type,action_value,action_value2,summon_count,summon_interval,summon_animation_type,summon_position,move_start_condition_type,move_start_condition_value,move_stop_condition_type,move_stop_condition_value,move_restart_condition_type,move_restart_condition_value,move_loop_count,is_summon_unit_outpost_damage_invalidation,last_boss_trigger,aura_type,death_type,enemy_hp_coef,enemy_attack_coef,enemy_speed_coef,override_drop_battle_point,defeated_score,action_delay,deactivation_condition_type,deactivation_condition_value,release_key
e,normal_osh_00001_1,normal_osh_00001,,1,,ElapsedTime,200,SummonEnemy,c_osh_00001_general_osh_n_Normal_Colorless,,1,0,None,,None,,None,,None,,,,,Default,Normal,70,10,1,250,0,,None,,202512020
e,normal_osh_00001_2,normal_osh_00001,,2,,EnterTargetKomaIndex,3,SummonEnemy,e_glo_00001_general_osh_n_Normal_Yellow,,1,0,Fall,1.8,None,,None,,None,,,,,Default,Normal,40,15,1,150,0,,None,,202512020
e,normal_osh_00001_3,normal_osh_00001,,3,,FriendUnitDead,2,SummonEnemy,e_glo_00001_general_osh_n_Boss_Yellow,,1,0,Fall,2.7,None,,None,,None,,,,,Default,Normal,600,25,1,200,0,300,None,,202512020
e,normal_osh_00001_4,normal_osh_00001,,3,,FriendUnitDead,2,SummonEnemy,e_glo_00001_general_osh_n_Normal_Yellow,,2,250,None,,None,,None,,None,,,,,Default,Normal,40,15,1,150,0,350,None,,202512020
e,normal_osh_00001_5,normal_osh_00001,,4,,OutpostHpPercentage,99,SummonEnemy,e_glo_00001_general_osh_n_Normal_Yellow,,20,50,None,,None,,None,,None,,,,,Default,Normal,40,15,1,150,0,500,None,,202512020
e,normal_osh_00001_6,normal_osh_00001,,5,,OutpostHpPercentage,99,SummonEnemy,e_glo_00001_general_osh_n_Normal_Yellow,,2,250,None,,None,,None,,None,,,,,Default,Normal,40,15,1,150,0,50,None,,202512020
e,normal_osh_00001_7,normal_osh_00001,,groupchange_1,,FriendUnitDead,3,SwitchSequenceGroup,w1,,,,None,,None,,None,,None,,,,,Default,Normal,1,1,1,,0,,None,,202512020
e,normal_osh_00001_8,normal_osh_00001,w1,6,,ElapsedTimeSinceSequenceGroupActivated,50,SummonEnemy,e_glo_00001_general_osh_n_Normal_Yellow,,3,100,None,,None,,None,,None,,,,,Default,Normal,40,15,1,150,0,,None,,202512020
e,normal_osh_00001_9,normal_osh_00001,w1,7,,ElapsedTimeSinceSequenceGroupActivated,2000,SummonEnemy,e_glo_00001_general_osh_n_Normal_Yellow,,3,100,Fall,1.5,None,,None,,None,,,,,Default,Normal,40,15,1,150,0,,None,,202512020
e,normal_osh_00001_10,normal_osh_00001,w1,8,,ElapsedTimeSinceSequenceGroupActivated,3000,SummonEnemy,e_glo_00001_general_osh_n_Normal_Yellow,,2,50,Fall,0.7,None,,None,,None,,,,,Default,Normal,40,15,1,150,0,,None,,202512020
e,normal_osh_00001_11,normal_osh_00001,w1,9,,ElapsedTimeSinceSequenceGroupActivated,500,SummonEnemy,e_glo_00001_general_osh_n_Normal_Yellow,,3,50,None,,None,,None,,None,,,,,Default,Normal,40,15,1,150,0,,None,,202512020
e,normal_osh_00001_12,normal_osh_00001,w1,10,,ElapsedTimeSinceSequenceGroupActivated,1000,SummonEnemy,e_glo_00001_general_osh_n_Normal_Yellow,,10,250,None,,None,,None,,None,,,,,Default,Normal,40,15,1,150,0,,None,,202512020
e,normal_osh_00002_1,normal_osh_00002,,1,,InitialSummon,0,SummonEnemy,e_glo_00002_general_osh_n_Normal_Colorless,,1,0,None,0.5,ElapsedTime,600,None,,None,,,,,Default,Normal,20,7,1,100,0,,None,,202512020
e,normal_osh_00002_2,normal_osh_00002,,2,,InitialSummon,0,SummonEnemy,e_glo_00002_general_osh_n_Normal_Colorless,,1,0,None,0.8,EnterTargetKoma,2,None,,None,,,,,Default,Normal,20,7,1,100,0,,None,,202512020
e,normal_osh_00002_3,normal_osh_00002,,3,,InitialSummon,0,SummonEnemy,e_glo_00002_general_osh_n_Normal_Green,,1,0,None,1.2,EnterTargetKoma,3,None,,None,,,,,Default,Normal,65,3,1,100,0,,None,,202512020
e,normal_osh_00002_4,normal_osh_00002,,4,,InitialSummon,0,SummonEnemy,e_glo_00002_general_osh_n_Normal_Green,,1,0,None,1.3,EnterTargetKoma,3,None,,None,,,,,Default,Normal,65,3,1,100,0,,None,,202512020
e,normal_osh_00002_5,normal_osh_00002,,5,,InitialSummon,0,SummonEnemy,e_glo_00002_general_osh_n_Normal_Green,,1,0,None,1.7,EnterTargetKoma,3,None,,None,,,,,Default,Normal,65,3,1,100,0,,None,,202512020
e,normal_osh_00002_6,normal_osh_00002,,6,,InitialSummon,0,SummonEnemy,e_glo_00002_general_osh_n_Normal_Green,,1,0,None,1.8,EnterTargetKoma,3,None,,None,,,,,Default,Normal,65,3,1,100,0,,None,,202512020
e,normal_osh_00002_7,normal_osh_00002,,7,,InitialSummon,0,SummonEnemy,e_glo_00002_general_osh_n_Normal_Green,,1,0,None,2.1,EnterTargetKoma,3,None,,None,,,,,Default,Normal,65,3,1,100,0,,None,,202512020
e,normal_osh_00002_8,normal_osh_00002,,8,,InitialSummon,0,SummonEnemy,e_glo_00002_general_osh_n_Normal_Green,,1,0,None,2.3,EnterTargetKoma,3,None,,None,,,,,Default,Normal,65,3,1,100,0,,None,,202512020
e,normal_osh_00002_9,normal_osh_00002,,9,,InitialSummon,0,SummonEnemy,e_glo_00002_general_osh_n_Normal_Green,,1,0,None,2.7,EnterTargetKoma,4,None,,None,,,,,Default,Normal,65,3,1,100,0,,None,,202512020
e,normal_osh_00002_10,normal_osh_00002,,10,,EnterTargetKomaIndex,0,SummonEnemy,c_osh_00001_general_osh_n_Boss_Colorless,,1,0,Fall0,1.5,None,,None,,None,,,,,Default,Normal,900,11,1,200,0,,None,,202512020
e,normal_osh_00002_11,normal_osh_00002,,11,,FriendUnitDead,1,SummonEnemy,e_glo_00002_general_osh_n_Normal_Colorless,,5,500,None,,None,,None,,None,,,,,Default,Normal,20,7,1,100,0,,None,,202512020
e,normal_osh_00002_12,normal_osh_00002,,12,,FriendUnitDead,2,SummonEnemy,e_glo_00002_general_osh_n_Normal_Colorless,,3,250,None,,None,,None,,None,,,,,Default,Normal,20,7,1,50,0,,None,,202512020
e,normal_osh_00002_13,normal_osh_00002,,13,,FriendUnitDead,3,SummonEnemy,e_glo_00002_general_osh_n_Normal_Green,,5,500,None,,None,,None,,None,,,,,Default,Normal,65,3,1,50,0,,None,,202512020
e,normal_osh_00002_14,normal_osh_00002,,14,,FriendUnitDead,4,SummonEnemy,e_glo_00002_general_osh_n_Normal_Green,,3,250,None,,None,,None,,None,,,,,Default,Normal,65,3,1,50,0,,None,,202512020
e,normal_osh_00002_15,normal_osh_00002,,15,,FriendUnitDead,5,SummonEnemy,e_glo_00002_general_osh_n_Normal_Green,,3,250,Fall0,1.7,Damage,1,None,,None,,,,,Default,Normal,65,3,1,50,0,,None,,202512020
e,normal_osh_00002_16,normal_osh_00002,,16,,FriendUnitDead,6,SummonEnemy,e_glo_00002_general_osh_n_Normal_Green,,3,250,Fall0,1.8,Damage,1,None,,None,,,,,Default,Normal,65,3,1,50,0,,None,,202512020
