ENABLE,release_key,id,mst_in_game_id,language,result_tips,description
e,202512020,pvp_osh_01_ja,pvp_osh_01,ja,,
e,202512020,normal_osh_00001_ja,normal_osh_00001,ja,,"【属性情報】\n黄属性の敵が登場するので緑属性のキャラは有利に戦うこともできるぞ!\nさらに、無属性の敵も登場するぞ!\n\n【ギミック情報】\n敵自身の攻撃UPをしてくる敵が登場するぞ!\n\n強敵を倒す前にファントムゲートにダメージを与えると大量の敵が出現するぞ!"
e,202512020,normal_osh_00002_ja,normal_osh_00002,ja,,"【属性情報】\n緑属性の敵が登場するので赤属性のキャラは有利に戦うこともできるぞ!\nさらに、無属性の敵も登場するぞ!\n\n【ギミック情報】\nスタン攻撃をしてくる敵が登場するぞ!\n特性でスタン攻撃無効化を持っているキャラを編成しよう!\n\n最初からステージに出現している敵を倒すと、追加で敵が出現するようになるぞ!"
e,202512020,normal_osh_00003_ja,normal_osh_00003,ja,,"【属性情報】\n緑属性の敵が登場するので赤属性のキャラは有利に戦うこともできるぞ!\nさらに、無属性の敵も登場するぞ!\n\n【コマ効果情報】\n火傷コマが登場するぞ!\n特性で火傷ダメージ軽減を持っているキャラを編成しよう!\n\n【ギミック情報】\n敵自身の攻撃UPをしてくる敵や\nスタン攻撃をしてくる敵が登場するぞ!\n特性でスタン攻撃無効化を持っているキャラを編成しよう!\n\n味方がコマに侵入すると、出現する敵もいるぞ!\n無属性の『B小町不動のセンター アイ』を倒すと大量の敵が出現してしまうぞ!\n素早くファントムゲートのHPを削り切ろう!"
e,202512020,hard_osh_00001_ja,hard_osh_00001,ja,,"【属性情報】\n赤属性の敵が登場するので青属性のキャラは有利に戦うこともできるぞ!\n青属性の敵が登場するので黄属性のキャラは有利に戦うこともできるぞ!\n\n【コマ効果情報】\n毒コマ、火傷コマが登場するぞ!\n特性で毒ダメージ軽減や火傷ダメージ軽減を持っているキャラを編成しよう!\n\n【ギミック情報】\nノックバック攻撃をしてくる敵や\n敵全体の攻撃UPをしてくる敵や\nスタン攻撃をしてくる敵が登場するぞ!\n特性でスタン攻撃無効化を持っているキャラを編成しよう!\n\n味方がコマに侵入すると、出現する敵もいるぞ!\n青属性の『B小町不動のセンター アイ』を倒すと大量の敵が出現してしまうぞ!\n素早くファントムゲートのHPを削り切ろう!"
e,202512020,hard_osh_00002_ja,hard_osh_00002,ja,,"【属性情報】\n赤属性の敵が登場するので青属性のキャラは有利に戦うこともできるぞ!\nさらに、無属性の敵も登場するぞ!\n\n【ギミック情報】\nノックバック攻撃をしてくる敵や\nスタン攻撃をしてくる敵が登場するぞ!\n特性でスタン攻撃無効化を持っているキャラを編成しよう!\n\n最初からステージに出現している敵を倒すと、追加で敵が出現するようになるぞ!"
e,202512020,hard_osh_00003_ja,hard_osh_00003,ja,,"【属性情報】\n青属性の敵が登場するので黄属性のキャラは有利に戦うこともできるぞ!\n黄属性の敵が登場するので緑属性のキャラは有利に戦うこともできるぞ!\nさらに、無属性の敵も登場するぞ!\n\n【ギミック情報】\n毒攻撃をしてくる敵が登場するぞ!\n特性で毒ダメージ軽減を持っているキャラを編成しよう!\n\n強敵を倒す前にファントムゲートにダメージを与えると大量の敵が出現するぞ!"
e,202512020,veryhard_osh_00001_ja,veryhard_osh_00001,ja,,"【属性情報】\n青属性の敵が登場するので黄属性のキャラは有利に戦うこともできるぞ!\n緑属性の敵が登場するので赤属性のキャラは有利に戦うこともできるぞ!\nさらに、無属性の敵も登場するぞ!\n\n【コマ効果情報】\n火傷コマが登場するぞ!\n特性で火傷ダメージ軽減を持っているキャラを編成しよう!\n\n【ギミック情報】\n敵自身の攻撃UPをしてくる敵や\n毒攻撃をしてくる敵が登場するぞ!\n特性で毒ダメージ軽減を持っているキャラを編成しよう!\n\n強敵を倒す前にファントムゲートにダメージを与えると大量の敵が出現するぞ!\n\nまた、このステージでは特別ルールがあるぞ!"
e,202512020,veryhard_osh_00002_ja,veryhard_osh_00002,ja,,"【属性情報】\n赤属性の敵が登場するので青属性のキャラは有利に戦うこともできるぞ!\n緑属性の敵が登場するので赤属性のキャラは有利に戦うこともできるぞ!\nさらに、無属性の敵も登場するぞ!\n\n【コマ効果情報】\nダメージコマ、毒コマ、火傷コマが登場するぞ!\n特性でダメージコマ無効化や毒ダメージ軽減や火傷ダメージ軽減を持っているキャラを編成しよう!\n\n【ギミック情報】\n敵全体の攻撃UPをしてくる敵や\n敵自身の体力を回復してくる敵や\nスタン攻撃をしてくる敵や\nノックバック攻撃をしてくる敵や\n毒攻撃をしてくる敵が登場するぞ!\n\n味方がコマに侵入すると、出現する敵もいるぞ!\n緑属性の『B小町不動のセンター アイ』を倒すと大量の敵が出現してしまうぞ!\n素早くファントムゲートのHPを削り切ろう!\n\nまた、このステージでは特別ルールがあるぞ!"
e,202512020,veryhard_osh_00003_ja,veryhard_osh_00003,ja,,"【属性情報】\n赤属性の敵が登場するので青属性のキャラは有利に戦うこともできるぞ!\n青属性の敵が登場するので黄属性のキャラは有利に戦うこともできるぞ!\nさらに、無属性の敵も登場するぞ!\n\n【コマ効果情報】\n毒コマ、突風コマが登場するぞ!\n特性で毒ダメージ軽減や突風コマ無効化を持っているキャラを編成しよう!\n\n【ギミック情報】\n敵全体の攻撃UPをしてくる敵や\n敵全体の体力を回復してくる敵や\nスタン攻撃をしてくる敵や\n火傷攻撃をしてくる敵が登場するぞ!\n特性で火傷ダメージ軽減を持っているキャラを編成しよう!\n\n最初からステージに出現している敵を倒すと、追加で敵が出現するようになるぞ!\n\nまた、このステージでは特別ルールがあるぞ!"
e,202512020,event_osh1_1day_00001_ja,event_osh1_1day_00001,ja,キャラを強化してみよう!,"【属性情報】\n無属性の敵が登場するぞ!\n\n敵の数は多いが、それぞれのHPは少ないぞ!\n\n毎日1回クエストをクリアして、「コイン」をたくさんGETしよう!                                                                                                                                                                                                                                                                                                                                        "
e,202512020,event_osh1_charaget02_00001_ja,event_osh1_charaget02_00001,ja,"ダメージを与えると強い敵が動き始めるぞ!\n最初にリーダーPを貯めてからキャラを召喚してみよう!","【属性情報】\n無属性の敵が登場するぞ!\n\n【ギミック情報】\n最初からステージに登場している敵は攻撃が強いぞ!\nダメージを受けるまで動かないので、高コストのキャラで戦おう!"
e,202512020,event_osh1_charaget02_00002_ja,event_osh1_charaget02_00002,ja,"ダメージを与えると強い敵が動き始めるぞ!\nディフェンスキャラを召喚してリーダーPが貯まる時間を稼ごう!","【属性情報】\n無属性の敵が登場するぞ!\n\n【ギミック情報】\n最初からステージに登場している敵はダメージを受けるまで動かないが、時間経過で新しい敵が登場するぞ!\nディフェンスキャラを召喚してから高コストのキャラを召喚しよう!"
