ENABLE,id,sequence_set_id,sequence_group_id,sequence_element_id,priority_sequence_element_id,condition_type,condition_value,action_type,action_value,action_value2,summon_count,summon_interval,summon_animation_type,summon_position,move_start_condition_type,move_start_condition_value,move_stop_condition_type,move_stop_condition_value,move_restart_condition_type,move_restart_condition_value,move_loop_count,is_summon_unit_outpost_damage_invalidation,last_boss_trigger,aura_type,death_type,enemy_hp_coef,enemy_attack_coef,enemy_speed_coef,override_drop_battle_point,defeated_score,action_delay,deactivation_condition_type,deactivation_condition_value,release_key
e,event_jig1_1day_00001_1,event_jig1_1day_00001,,1,,ElapsedTime,250,SummonEnemy,c_jig_00001_jig1_1d1c_Normal_Colorless,,1,0,None,,None,,None,,None,,,,,Default,Normal,2,0.3,1,,0,,None,,202601010
e,event_jig1_charaget02_00001_1,event_jig1_charaget02_00001,,1,,InitialSummon,0,SummonEnemy,c_jig_00601_jig1_charaget02_Boss_Red,,1,0,None,1.5,Damage,1,None,,None,,,,,Default,Normal,2,4,1,200,0,,None,,202601010
e,event_jig1_charaget02_00001_2,event_jig1_charaget02_00001,,2,,ElapsedTime,500,SummonEnemy,e_jig_00402_jig1_charaget02_Normal_Colorless,,5,900,None,,None,,None,,None,,,,,Default,Normal,6,2,1,70,0,,None,,202601010
e,event_jig1_charaget02_00001_3,event_jig1_charaget02_00001,,3,,ElapsedTime,3000,SummonEnemy,e_jig_00402_jig1_charaget02_Normal_Colorless,,11,1100,None,,None,,None,,None,,,,,Default,Normal,6,2,1,70,0,,None,,202601010
e,event_jig1_charaget02_00002_1,event_jig1_charaget02_00002,,1,,OutpostHpPercentage,99,SummonEnemy,c_jig_00401_jig1_charaget02_Boss_Red,,1,50,None,,None,,None,,None,,,,,Default,Normal,3,5,1,300,0,,None,,202601010
e,event_jig1_charaget02_00002_2,event_jig1_charaget02_00002,,2,,OutpostHpPercentage,99,SummonEnemy,c_jig_00501_jig1_charaget02_Normal_Red,,1,200,None,,None,,None,,None,,,,,Default,Normal,2,3,1,200,0,,None,,202601010
e,event_jig1_charaget02_00002_3,event_jig1_charaget02_00002,,3,,ElapsedTime,250,SummonEnemy,e_jig_00402_jig1_charaget02_Normal_Colorless,,5,1000,None,,None,,None,,None,,,,,Default,Normal,8,2,1,70,0,,None,,202601010
e,event_jig1_charaget02_00002_4,event_jig1_charaget02_00002,,4,,ElapsedTime,500,SummonEnemy,e_jig_00301_jig1_charaget02_Normal_Red,,12,1500,None,,None,,None,,None,,,,,Default,Normal,8,2,1,70,0,,None,,202601010
e,event_jig1_charaget02_00003_1,event_jig1_charaget02_00003,,1,,ElapsedTime,1500,SummonEnemy,c_jig_00401_jig1_charaget02_Boss_Red,,1,0,None,,None,,None,,None,,,,,Default,Normal,4,5,1,300,0,,None,,202601010
e,event_jig1_charaget02_00003_2,event_jig1_charaget02_00003,,2,,ElapsedTime,1000,SummonEnemy,c_jig_00501_jig1_charaget02_Normal_Red,,1,0,None,,None,,None,,None,,,,,Default,Normal,3,3,1,200,0,,None,,202601010
e,event_jig1_charaget02_00003_3,event_jig1_charaget02_00003,,3,,ElapsedTime,250,SummonEnemy,e_jig_00402_jig1_charaget02_Normal_Colorless,,8,1000,None,,None,,None,,None,,,,,Default,Normal,8,2,1,70,0,,None,,202601010
e,event_jig1_charaget02_00003_4,event_jig1_charaget02_00003,,4,,ElapsedTime,500,SummonEnemy,e_jig_00301_jig1_charaget02_Normal_Red,,12,1500,None,,None,,None,,None,,,,,Default,Normal,8,2,1,70,0,,None,,202601010
e,event_jig1_charaget02_00004_1,event_jig1_charaget02_00004,,1,,OutpostHpPercentage,99,SummonEnemy,c_jig_00401_jig1_charaget02_Boss_Red,,1,50,None,,None,,None,,None,,,,,Default,Normal,4,5,1,300,0,,None,,202601010
e,event_jig1_charaget02_00004_2,event_jig1_charaget02_00004,,2,,OutpostHpPercentage,99,SummonEnemy,c_jig_00501_jig1_charaget02_Normal_Red,,1,200,None,,None,,None,,None,,,,,Default,Normal,3,4,1,200,0,,None,,202601010
e,event_jig1_charaget02_00004_3,event_jig1_charaget02_00004,,3,,ElapsedTime,250,SummonEnemy,e_jig_00301_jig1_charaget02_Normal_Red,,5,1000,None,,None,,None,,None,,,,,Default,Normal,8,3,1,70,0,,None,,202601010
e,event_jig1_charaget02_00004_4,event_jig1_charaget02_00004,,4,,ElapsedTime,2000,SummonEnemy,e_jig_00301_jig1_charaget02_Normal_Red,,1,0,Fall4,2.5,None,,None,,None,,,,,Default,Normal,8,3,1,70,0,,None,,202601010
e,event_jig1_charaget02_00004_5,event_jig1_charaget02_00004,,5,,ElapsedTime,2000,SummonEnemy,e_jig_00301_jig1_charaget02_Normal_Red,,1,0,Fall4,2.4,None,,None,,None,,,,,Default,Normal,8,3,1,70,0,,None,,202601010
e,event_jig1_charaget02_00004_6,event_jig1_charaget02_00004,,6,,ElapsedTime,1000,SummonEnemy,e_jig_00301_jig1_charaget02_Normal_Red,,99,1500,None,,None,,None,,None,,,,,Default,Normal,8,3,1,70,0,,None,,202601010
e,event_jig1_charaget02_00005_1,event_jig1_charaget02_00005,,1,,ElapsedTime,3000,SummonEnemy,c_jig_00001_jig1_charaget02_Boss_Red,,1,0,None,,None,,None,,None,,,,,Default,Normal,5.5,6,1,300,0,,None,,202601010
e,event_jig1_charaget02_00005_2,event_jig1_charaget02_00005,,2,,ElapsedTime,2500,SummonEnemy,c_jig_00601_jig1_charaget02_Boss_Red,,1,0,None,,None,,None,,None,,,,,Default,Normal,8.5,4,1,200,0,,None,,202601010
e,event_jig1_charaget02_00005_3,event_jig1_charaget02_00005,,3,,ElapsedTime,500,SummonEnemy,e_jig_00402_jig1_charaget02_Normal_Colorless,,6,500,None,,None,,None,,None,,,,,Default,Normal,10,3,1,70,0,,None,,202601010
e,event_jig1_charaget02_00005_4,event_jig1_charaget02_00005,,4,,ElapsedTime,1500,SummonEnemy,e_jig_00402_jig1_charaget02_Normal_Colorless,,1,0,Fall4,2.4,None,,None,,None,,,,,Default,Normal,10,3,1,70,0,,None,,202601010
e,event_jig1_charaget02_00005_5,event_jig1_charaget02_00005,,5,,ElapsedTime,1520,SummonEnemy,e_jig_00402_jig1_charaget02_Normal_Colorless,,1,0,Fall4,2.3,None,,None,,None,,,,,Default,Normal,10,3,1,70,0,,None,,202601010
e,event_jig1_charaget02_00005_6,event_jig1_charaget02_00005,,6,,ElapsedTime,2000,SummonEnemy,e_jig_00402_jig1_charaget02_Normal_Colorless,,99,1000,None,,None,,None,,None,,,,,Default,Normal,10,3,1,70,0,,None,,202601010
e,event_jig1_charaget02_00006_1,event_jig1_charaget02_00006,,1,,ElapsedTime,3750,SummonEnemy,c_jig_00001_jig1_charaget02_Boss_Red,,1,0,None,,None,,None,,None,,,,,Default,Normal,7.5,8,1,200,0,,None,,202601010
e,event_jig1_charaget02_00006_2,event_jig1_charaget02_00006,,2,,ElapsedTime,3000,SummonEnemy,c_jig_00601_jig1_charaget02_Boss_Red,,1,0,None,,None,,None,,None,,,,,Default,Normal,10.5,5,1,200,0,,None,,202601010
e,event_jig1_charaget02_00006_3,event_jig1_charaget02_00006,,3,,ElapsedTime,500,SummonEnemy,e_jig_00402_jig1_charaget02_Normal_Colorless,,2,300,None,,None,,None,,None,,,,,Default,Normal,12,4,1,100,0,,None,,202601010
e,event_jig1_charaget02_00006_4,event_jig1_charaget02_00006,,4,,ElapsedTime,1500,SummonEnemy,e_jig_00402_jig1_charaget02_Normal_Colorless,,1,0,Fall4,2.3,None,,None,,None,,,,,Default,Normal,12,4,1,50,0,,None,,202601010
e,event_jig1_charaget02_00006_5,event_jig1_charaget02_00006,,5,,ElapsedTime,1520,SummonEnemy,e_jig_00402_jig1_charaget02_Normal_Colorless,,1,0,Fall4,2.2,None,,None,,None,,,,,Default,Normal,12,4,1,50,0,,None,,202601010
e,event_jig1_charaget02_00006_6,event_jig1_charaget02_00006,,6,,ElapsedTime,2000,SummonEnemy,e_jig_00402_jig1_charaget02_Normal_Colorless,,99,1000,None,,None,,None,,None,,,,,Default,Normal,12,4,1,50,0,,None,,202601010
e,event_jig1_charaget02_00006_7,event_jig1_charaget02_00006,,7,,EnterTargetKomaIndex,2,SummonEnemy,e_jig_00301_jig1_charaget02_Normal_Red,,1,0,Fall4,2.6,None,,None,,None,,,,,Default,Normal,12,4,1,50,0,,None,,202601010
e,event_jig1_charaget02_00006_8,event_jig1_charaget02_00006,,8,,EnterTargetKomaIndex,2,SummonEnemy,e_jig_00301_jig1_charaget02_Normal_Red,,1,0,Fall4,2.5,None,,None,,None,,,,,Default,Normal,12,4,1,50,0,,None,,202601010
e,event_jig1_charaget02_00006_9,event_jig1_charaget02_00006,,9,,ElapsedTime,4500,SummonEnemy,e_jig_00301_jig1_charaget02_Normal_Red,,99,1000,None,,None,,None,,None,,,,,Default,Normal,12,4,1,50,0,,None,,202601010
e,raid_jig1_00001_1,raid_jig1_00001,,1,,ElapsedTime,0,SummonEnemy,e_jig_00401_jig1_advent_Normal_Colorless,,5,100,None,,None,,None,,None,,,,,Default,Normal,3,0.3,1,50,20,,None,,202601010
e,raid_jig1_00001_2,raid_jig1_00001,,2,,ElapsedTime,0,SummonEnemy,e_jig_00001_jig1_advent_Normal_Colorless,,5,180,None,,None,,None,,None,,,,,Default,Normal,0.7,0.6,1,,20,,None,,202601010
e,raid_jig1_00001_3,raid_jig1_00001,,3,,InitialSummon,1,SummonEnemy,e_jig_00301_jig1_advent_Boss_Colorless,,1,0,None,1.7,EnterTargetKoma,1,None,,None,,,,,AdventBoss2,Normal,8,0.6,1,800,700,,None,,202601010
e,raid_jig1_00001_4,raid_jig1_00001,,groupchange_1,,ElapsedTime,200,SwitchSequenceGroup,w1,,,,None,,None,,None,,None,,,,,Default,Normal,1,1,1,,,,None,,202601010
e,raid_jig1_00001_5,raid_jig1_00001,w1,101,,ElapsedTimeSinceSequenceGroupActivated,0,SummonEnemy,e_jig_00401_jig1_advent_Normal_Yellow,,10,450,None,,None,,None,,None,,,,,Default,Normal,5,0.4,1,50,30,,None,,202601010
e,raid_jig1_00001_6,raid_jig1_00001,w1,103,,ElapsedTimeSinceSequenceGroupActivated,200,SummonEnemy,e_jig_00201_jig1_advent_Boss_Yellow,,1,0,None,,None,,None,,None,,,,,AdventBoss1,Normal,0.13,0.4,1,250,400,,None,,202601010
e,raid_jig1_00001_7,raid_jig1_00001,w1,groupchange_2,,FriendUnitDead,103,SwitchSequenceGroup,w2,,,,None,,None,,None,,None,,,,,Default,Normal,1,1,1,,,,None,,202601010
e,raid_jig1_00001_8,raid_jig1_00001,w2,201,,ElapsedTimeSinceSequenceGroupActivated,5,SummonEnemy,e_jig_00401_jig1_advent_Normal_Yellow,,40,360,None,,None,,None,,None,,,,,Default,Normal,7,0.7,1,50,50,,None,,202601010
e,raid_jig1_00001_9,raid_jig1_00001,w2,202,,ElapsedTimeSinceSequenceGroupActivated,50,SummonEnemy,e_jig_00601_jig1_advent_Boss_Yellow,,1,0,None,,None,,None,,None,,,,,AdventBoss2,Normal,0.7,1.3,1,250,500,,None,,202601010
e,raid_jig1_00001_10,raid_jig1_00001,w2,groupchange_3,,FriendUnitDead,202,SwitchSequenceGroup,w3,,,,None,,None,,None,,None,,,,,Default,Normal,1,1,1,,,,None,,202601010
e,raid_jig1_00001_11,raid_jig1_00001,w3,302,,ElapsedTimeSinceSequenceGroupActivated,10,SummonEnemy,e_jig_00001_jig1_advent_Normal_Green,,30,360,None,,None,,None,,None,,,,,Default,Normal,1.7,1.5,1,50,60,,None,,202601010
e,raid_jig1_00001_12,raid_jig1_00001,w3,304,,ElapsedTimeSinceSequenceGroupActivated,100,SummonEnemy,e_jig_00301_jig1_advent_Boss_Green,,1,0,None,,None,,None,,None,,,,,AdventBoss1,Normal,1.5,0.8,1,,500,,None,,202601010
e,raid_jig1_00001_13,raid_jig1_00001,w3,groupchange_4,,FriendUnitDead,304,SwitchSequenceGroup,w4,,,,None,,None,,None,,None,,,,,Default,Normal,1,1,1,,,,None,,202601010
e,raid_jig1_00001_14,raid_jig1_00001,w4,402,,ElapsedTimeSinceSequenceGroupActivated,10,SummonEnemy,e_jig_00001_jig1_advent_Normal_Red,,40,360,None,,None,,None,,None,,,,,Default,Normal,2,1.5,1,50,70,,None,,202601010
e,raid_jig1_00001_15,raid_jig1_00001,w4,405,,ElapsedTimeSinceSequenceGroupActivated,100,SummonEnemy,e_jig_00201_jig1_advent_Boss_Red,,1,0,None,,None,,None,,None,,,,,AdventBoss2,Normal,0.3,1.3,1,200,500,,None,,202601010
e,raid_jig1_00001_16,raid_jig1_00001,w4,groupchange_5,,FriendUnitDead,405,SwitchSequenceGroup,w5,,,,None,,None,,None,,None,,,,,Default,Normal,1,1,1,,,,None,,202601010
e,raid_jig1_00001_17,raid_jig1_00001,w5,501,,FriendUnitDead,503,SummonEnemy,e_jig_00401_jig1_advent_Normal_Colorless,,20,300,None,,None,,None,,None,,,,,Default,Normal,15,1.7,1,50,60,,None,,202601010
e,raid_jig1_00001_18,raid_jig1_00001,w5,502,,FriendUnitDead,504,SummonEnemy,e_jig_00001_jig1_advent_Normal_Colorless,,40,270,None,,None,,None,,None,,,,,Default,Normal,5,2.6,1,50,60,,None,,202601010
e,raid_jig1_00001_19,raid_jig1_00001,w5,503,,ElapsedTimeSinceSequenceGroupActivated,5,SummonEnemy,e_jig_00301_jig1_advent_Boss_Green,,1,0,None,,None,,None,,None,,,,,AdventBoss2,Normal,15,3.3,1,200,600,,None,,202601010
e,raid_jig1_00001_20,raid_jig1_00001,w5,504,,FriendUnitDead,503,SummonEnemy,e_jig_00201_jig1_advent_Boss_Yellow,,1,0,None,,None,,None,,None,,,,,AdventBoss2,Normal,1,2.1,1,,700,,None,,202601010
e,raid_jig1_00001_21,raid_jig1_00001,w5,505,,FriendUnitDead,504,SummonEnemy,e_jig_00601_jig1_advent_Boss_Yellow,,1,0,None,,None,,None,,None,,,,,AdventBoss3,Normal,6,5,1,,1200,,None,,202601010
e,raid_jig1_00001_22,raid_jig1_00001,w5,506,,FriendUnitDead,504,SummonEnemy,e_jig_00201_jig1_advent_Boss_Red,,1,0,None,,None,,None,,None,,,,,AdventBoss2,Normal,1,2.1,1,,700,,None,,202601010
e,raid_jig1_00001_23,raid_jig1_00001,w5,groupchange_6,,FriendUnitDead,505,SwitchSequenceGroup,w1,,,,None,,None,,None,,None,,,,,Default,Normal,1,1,1,,,,None,,202601010
e,event_jig1_charaget01_00001_1,event_jig1_charaget01_00001,,1,,ElapsedTime,300,SummonEnemy,e_jig_00402_jig1_charaget01_Normal_Colorless,,3,200,None,,None,,None,,None,,,,,Default,Normal,1,0.5,1,75,0,,None,,202601010
e,event_jig1_charaget01_00001_2,event_jig1_charaget01_00001,,2,,FriendUnitDead,1,SummonEnemy,e_jig_00402_jig1_charaget01_Normal_Colorless,,2,50,None,,None,,None,,None,,,,,Default,Normal,1,0.5,1,75,0,250,None,,202601010
e,event_jig1_charaget01_00001_3,event_jig1_charaget01_00001,,3,,OutpostHpPercentage,99,SummonEnemy,e_jig_00402_jig1_charaget01_Normal_Colorless,,2,50,None,,None,,None,,None,,,,,Default,Normal,1,0.5,1,75,0,,None,,202601010
e,event_jig1_charaget01_00001_4,event_jig1_charaget01_00001,,4,,ElapsedTime,350,SummonEnemy,e_jig_00401_jig1_charaget01_Normal_Green,,2,50,None,,None,,None,,None,,,,,Default,Normal,6,2,1,100,0,,None,,202601010
e,event_jig1_charaget01_00001_5,event_jig1_charaget01_00001,,5,,ElapsedTime,99,SummonEnemy,e_jig_00401_jig1_charaget01_Normal_Green,,1,50,None,,None,,None,,None,,,,,Default,Normal,6,2,1,100,0,,None,,202601010
e,event_jig1_charaget01_00002_1,event_jig1_charaget01_00002,,1,,FriendUnitDead,3,SummonEnemy,c_jig_00101_jig1_charaget01_Boss_Yellow,,1,0,None,,None,,None,,None,,,,,Default,Normal,2.5,3,1,200,0,50,None,,202601010
e,event_jig1_charaget01_00002_2,event_jig1_charaget01_00002,,2,,InitialSummon,0,SummonEnemy,e_jig_00501_jig1_charaget01_Boss_Colorless,,1,0,None,1.4,EnterTargetKoma,1,None,,None,,,,,Default,Normal,9,0.8,1,200,0,,None,,202601010
e,event_jig1_charaget01_00002_3,event_jig1_charaget01_00002,,3,,ElapsedTime,250,SummonEnemy,e_jig_00401_jig1_charaget01_Normal_Green,,2,50,None,,None,,None,,None,,,,,Default,Normal,5,0.5,1,75,0,,None,,202601010
e,event_jig1_charaget01_00002_4,event_jig1_charaget01_00002,,4,,ElapsedTime,1700,SummonEnemy,e_jig_00401_jig1_charaget01_Normal_Green,,2,50,None,,None,,None,,None,,,,,Default,Normal,5,0.5,1,75,0,,None,,202601010
e,event_jig1_charaget01_00002_5,event_jig1_charaget01_00002,,5,,ElapsedTime,2200,SummonEnemy,e_jig_00301_jig1_charaget01_Normal_Green,,1,0,None,,None,,None,,None,,,,,Default,Normal,8,1,1,75,0,,None,,202601010
e,event_jig1_charaget01_00003_1,event_jig1_charaget01_00003,,1,,EnterTargetKomaIndex,1,SummonEnemy,c_jig_00001_jig1_charaget01_Boss_Yellow,,1,0,None,,None,,None,,None,,,,,Default,Normal,4,2,1,200,0,50,None,,202601010
e,event_jig1_charaget01_00003_2,event_jig1_charaget01_00003,,2,,EnterTargetKomaIndex,1,SummonEnemy,c_jig_00101_jig1_charaget01_Boss_Yellow,,1,0,None,,None,,None,,None,,,,,Default,Normal,3,3,1,200,0,300,None,,202601010
e,event_jig1_charaget01_00003_3,event_jig1_charaget01_00003,,3,,InitialSummon,1,SummonEnemy,e_jig_00402_jig1_charaget01_Normal_Colorless,,1,0,None,1.7,EnterTargetKoma,1,None,,None,,,,,Default,Normal,20,0.8,1,50,0,,None,,202601010
e,event_jig1_charaget01_00003_4,event_jig1_charaget01_00003,,4,,FriendUnitDead,3,SummonEnemy,e_jig_00402_jig1_charaget01_Normal_Colorless,,2,50,None,,None,,None,,None,,,,,Default,Normal,20,0.8,1,50,0,,None,,202601010
e,event_jig1_charaget01_00003_5,event_jig1_charaget01_00003,,5,,ElapsedTime,1500,SummonEnemy,e_jig_00402_jig1_charaget01_Normal_Colorless,,1,0,None,,None,,None,,None,,,,,Default,Normal,20,0.8,1,50,0,,None,,202601010
e,event_jig1_charaget01_00003_6,event_jig1_charaget01_00003,,6,,FriendUnitDead,2,SummonEnemy,e_jig_00402_jig1_charaget01_Normal_Colorless,,3,1000,None,,None,,None,,None,,,,,Default,Normal,20,0.8,1,50,0,50,None,,202601010
e,event_jig1_charaget01_00004_1,event_jig1_charaget01_00004,,1,,ElapsedTime,550,SummonEnemy,c_jig_00201_jig1_charaget01_Boss_Green,,1,0,None,,None,,None,,None,,,,,Default,Normal,6,4,1,200,0,,None,,202601010
