ENABLE,release_key,id,mst_attack_id,language,description,grade_description
e,202601010,chara_jig_00701_Normal_00000_ja,chara_jig_00701_Normal_00000,ja,,
e,202601010,chara_jig_00701_Special_00001_ja,chara_jig_00701_Special_00001,ja,"選択したコマにいる味方の体力を{chara_jig_00701_Special_00001_power_parameter}%回復 ",
e,202601010,chara_jig_00701_Special_00002_ja,chara_jig_00701_Special_00002,ja,"選択したコマにいる味方の体力を{chara_jig_00701_Special_00002_power_parameter}%回復 ",必殺ワザ性能UP
e,202601010,chara_jig_00701_Special_00003_ja,chara_jig_00701_Special_00003,ja,"選択したコマにいる味方の体力を{chara_jig_00701_Special_00003_power_parameter}%回復 ",必殺ワザ性能UP
e,202601010,chara_jig_00701_Special_00004_ja,chara_jig_00701_Special_00004,ja,"選択したコマにいる味方の体力を{chara_jig_00701_Special_00004_power_parameter}%回復 ",必殺ワザ性能UP
e,202601010,chara_jig_00701_Special_00005_ja,chara_jig_00701_Special_00005,ja,"選択したコマにいる味方の体力を{chara_jig_00701_Special_00005_power_parameter}%回復 ",必殺ワザ性能UP
e,202601010,chara_jig_00401_Normal_00000_ja,chara_jig_00401_Normal_00000,ja,,
e,202601010,chara_jig_00401_Special_00001_ja,chara_jig_00401_Special_00001,ja,"敵複数体に自身の攻撃ステータスの{chara_jig_00401_Special_00001_power_parameter}%のダメージ + 攻撃がヒットした場合、敵を3秒間、被ダメージが25%上昇する弱体化状態にする + 攻撃がヒットした場合、ダメージの5%分、自身の体力を回復",
e,202601010,chara_jig_00401_Special_00002_ja,chara_jig_00401_Special_00002,ja,"敵複数体に自身の攻撃ステータスの{chara_jig_00401_Special_00002_power_parameter}%のダメージ + 攻撃がヒットした場合、敵を3.5秒間、被ダメージが27%上昇する弱体化状態にする + 攻撃がヒットした場合、ダメージの8%分、自身の体力を回復","ステータスUP + 必殺ワザ性能UP"
e,202601010,chara_jig_00401_Special_00003_ja,chara_jig_00401_Special_00003,ja,"敵複数体に自身の攻撃ステータスの{chara_jig_00401_Special_00003_power_parameter}%のダメージ + 攻撃がヒットした場合、敵を4秒間、被ダメージが34%上昇する弱体化状態にする + 攻撃がヒットした場合、ダメージの11%分、自身の体力を回復","ステータスUP + 必殺ワザ性能UP"
e,202601010,chara_jig_00401_Special_00004_ja,chara_jig_00401_Special_00004,ja,"敵複数体に自身の攻撃ステータスの{chara_jig_00401_Special_00004_power_parameter}%のダメージ + 攻撃がヒットした場合、敵を4.5秒間、被ダメージが40%上昇する弱体化状態にする + 攻撃がヒットした場合、ダメージの13%分、自身の体力を回復","ステータスUP + 必殺ワザ性能UP"
e,202601010,chara_jig_00401_Special_00005_ja,chara_jig_00401_Special_00005,ja,"敵複数体に自身の攻撃ステータスの{chara_jig_00401_Special_00005_power_parameter}%のダメージ + 攻撃がヒットした場合、敵を5.5秒間、被ダメージが50%上昇する弱体化状態にする + 攻撃がヒットした場合、ダメージの15%分、自身の体力を回復","ステータスUP + 必殺ワザ性能UP"
e,202601010,chara_jig_00501_Normal_00000_ja,chara_jig_00501_Normal_00000,ja,,
e,202601010,chara_jig_00501_Special_00001_ja,chara_jig_00501_Special_00001,ja,"自身と同じコマと一つ先までのコマにいる緑属性・無属性の味方と自身の攻撃を6秒間、10%UP + 自身と同じコマと一つ先までのコマにいる緑属性・無属性の味方と自身の被ダメージを6秒間、10%カット",
e,202601010,chara_jig_00501_Special_00002_ja,chara_jig_00501_Special_00002,ja,"自身と同じコマと一つ先までのコマにいる緑属性・無属性の味方と自身の攻撃を6.9秒間、12%UP + 自身と同じコマと一つ先までのコマにいる緑属性・無属性の味方と自身の被ダメージを6.9秒間、12%カット","ステータスUP + 必殺ワザ性能UP"
e,202601010,chara_jig_00501_Special_00003_ja,chara_jig_00501_Special_00003,ja,"自身と同じコマと一つ先までのコマにいる緑属性・無属性の味方と自身の攻撃を7.4秒間、13%UP + 自身と同じコマと一つ先までのコマにいる緑属性・無属性の味方と自身の被ダメージを7.4秒間、13%カット","ステータスUP + 必殺ワザ性能UP"
e,202601010,chara_jig_00501_Special_00004_ja,chara_jig_00501_Special_00004,ja,"自身と同じコマと一つ先までのコマにいる緑属性・無属性の味方と自身の攻撃を7.8秒間、14%UP + 自身と同じコマと一つ先までのコマにいる緑属性・無属性の味方と自身の被ダメージを7.8秒間、14%カット","ステータスUP + 必殺ワザ性能UP"
e,202601010,chara_jig_00501_Special_00005_ja,chara_jig_00501_Special_00005,ja,"自身と同じコマと一つ先までのコマにいる緑属性・無属性の味方と自身の攻撃を8秒間、15%UP + 自身と同じコマと一つ先までのコマにいる緑属性・無属性の味方と自身の被ダメージを8秒間、15%カット","ステータスUP + 必殺ワザ性能UP"
e,202601010,chara_jig_00601_Normal_00000_ja,chara_jig_00601_Normal_00000,ja,,
e,202601010,chara_jig_00601_Special_00001_ja,chara_jig_00601_Special_00001,ja,"敵単体に自身の攻撃ステータスの{chara_jig_00601_Special_00001_power_parameter}%のダメージ + 攻撃がヒットした場合、敵を小ノックバック",
e,202601010,chara_jig_00601_Special_00002_ja,chara_jig_00601_Special_00002,ja,"敵単体に自身の攻撃ステータスの{chara_jig_00601_Special_00002_power_parameter}%のダメージ + 攻撃がヒットした場合、敵を小ノックバック","ステータスUP + 必殺ワザ性能UP"
e,202601010,chara_jig_00601_Special_00003_ja,chara_jig_00601_Special_00003,ja,"敵単体に自身の攻撃ステータスの{chara_jig_00601_Special_00003_power_parameter}%のダメージ + 攻撃がヒットした場合、敵を小ノックバック","ステータスUP + 必殺ワザ性能UP"
e,202601010,chara_jig_00601_Special_00004_ja,chara_jig_00601_Special_00004,ja,"敵単体に自身の攻撃ステータスの{chara_jig_00601_Special_00004_power_parameter}%のダメージ + 攻撃がヒットした場合、敵を小ノックバック","ステータスUP + 必殺ワザ性能UP"
e,202601010,chara_jig_00601_Special_00005_ja,chara_jig_00601_Special_00005,ja,"敵単体に自身の攻撃ステータスの{chara_jig_00601_Special_00005_power_parameter}%のダメージ + 攻撃がヒットした場合、敵を小ノックバック","ステータスUP + 必殺ワザ性能UP"
e,202601010,c_jig_00001_jig1_1d1c_Normal_Colorless_Normal_00000_ja,c_jig_00001_jig1_1d1c_Normal_Colorless_Normal_00000,ja,,
e,202601010,c_jig_00001_jig1_1d1c_Normal_Colorless_Special_00001_ja,c_jig_00001_jig1_1d1c_Normal_Colorless_Special_00001,ja,,
e,202601010,e_jig_00601_jig1_advent_Boss_Yellow_Normal_00000_ja,e_jig_00601_jig1_advent_Boss_Yellow_Normal_00000,ja,,
e,202601010,e_jig_00601_jig1_advent_Boss_Yellow_Appearance_00001_ja,e_jig_00601_jig1_advent_Boss_Yellow_Appearance_00001,ja,,
e,202601010,e_jig_00401_jig1_advent_Normal_Colorless_Normal_00000_ja,e_jig_00401_jig1_advent_Normal_Colorless_Normal_00000,ja,,
e,202601010,e_jig_00401_jig1_advent_Normal_Yellow_Normal_00000_ja,e_jig_00401_jig1_advent_Normal_Yellow_Normal_00000,ja,,
e,202601010,e_jig_00201_jig1_advent_Boss_Red_Normal_00000_ja,e_jig_00201_jig1_advent_Boss_Red_Normal_00000,ja,,
e,202601010,e_jig_00201_jig1_advent_Boss_Red_Appearance_00001_ja,e_jig_00201_jig1_advent_Boss_Red_Appearance_00001,ja,,
e,202601010,e_jig_00201_jig1_advent_Boss_Yellow_Normal_00000_ja,e_jig_00201_jig1_advent_Boss_Yellow_Normal_00000,ja,,
e,202601010,e_jig_00201_jig1_advent_Boss_Yellow_Appearance_00001_ja,e_jig_00201_jig1_advent_Boss_Yellow_Appearance_00001,ja,,
e,202601010,e_jig_00301_jig1_advent_Boss_Colorless_Normal_00000_ja,e_jig_00301_jig1_advent_Boss_Colorless_Normal_00000,ja,,
e,202601010,e_jig_00301_jig1_advent_Boss_Colorless_Appearance_00001_ja,e_jig_00301_jig1_advent_Boss_Colorless_Appearance_00001,ja,,
e,202601010,e_jig_00301_jig1_advent_Boss_Green_Normal_00000_ja,e_jig_00301_jig1_advent_Boss_Green_Normal_00000,ja,,
e,202601010,e_jig_00301_jig1_advent_Boss_Green_Appearance_00001_ja,e_jig_00301_jig1_advent_Boss_Green_Appearance_00001,ja,,
e,202601010,e_jig_00001_jig1_advent_Normal_Colorless_Normal_00000_ja,e_jig_00001_jig1_advent_Normal_Colorless_Normal_00000,ja,,
e,202601010,e_jig_00001_jig1_advent_Normal_Red_Normal_00000_ja,e_jig_00001_jig1_advent_Normal_Red_Normal_00000,ja,,
e,202601010,e_jig_00001_jig1_advent_Normal_Green_Normal_00000_ja,e_jig_00001_jig1_advent_Normal_Green_Normal_00000,ja,,
e,202601010,c_jig_00601_jig1_charaget02_Boss_Red_Normal_00000_ja,c_jig_00601_jig1_charaget02_Boss_Red_Normal_00000,ja,,
e,202601010,c_jig_00601_jig1_charaget02_Boss_Red_Appearance_00001_ja,c_jig_00601_jig1_charaget02_Boss_Red_Appearance_00001,ja,,
e,202601010,c_jig_00601_jig1_charaget02_Boss_Red_Special_00002_ja,c_jig_00601_jig1_charaget02_Boss_Red_Special_00002,ja,,
e,202601010,e_jig_00402_jig1_charaget02_Normal_Colorless_Normal_00000_ja,e_jig_00402_jig1_charaget02_Normal_Colorless_Normal_00000,ja,,
e,202601010,e_jig_00301_jig1_charaget02_Normal_Red_Normal_00000_ja,e_jig_00301_jig1_charaget02_Normal_Red_Normal_00000,ja,,
e,202601010,c_jig_00401_jig1_charaget02_Boss_Red_Normal_00000_ja,c_jig_00401_jig1_charaget02_Boss_Red_Normal_00000,ja,,
e,202601010,c_jig_00401_jig1_charaget02_Boss_Red_Appearance_00001_ja,c_jig_00401_jig1_charaget02_Boss_Red_Appearance_00001,ja,,
e,202601010,c_jig_00401_jig1_charaget02_Boss_Red_Special_00002_ja,c_jig_00401_jig1_charaget02_Boss_Red_Special_00002,ja,,
e,202601010,c_jig_00501_jig1_charaget02_Normal_Red_Normal_00000_ja,c_jig_00501_jig1_charaget02_Normal_Red_Normal_00000,ja,,
e,202601010,c_jig_00001_jig1_charaget02_Boss_Red_Normal_00000_ja,c_jig_00001_jig1_charaget02_Boss_Red_Normal_00000,ja,,
e,202601010,c_jig_00001_jig1_charaget02_Boss_Red_Appearance_00001_ja,c_jig_00001_jig1_charaget02_Boss_Red_Appearance_00001,ja,,
e,202601010,c_jig_00001_jig1_charaget02_Boss_Red_Special_00002_ja,c_jig_00001_jig1_charaget02_Boss_Red_Special_00002,ja,,
e,202601010,e_jig_00401_jig1_charaget01_Normal_Green_Normal_00000_ja,e_jig_00401_jig1_charaget01_Normal_Green_Normal_00000,ja,,
e,202601010,e_jig_00402_jig1_charaget01_Normal_Colorless_Normal_00000_ja,e_jig_00402_jig1_charaget01_Normal_Colorless_Normal_00000,ja,,
e,202601010,e_jig_00001_jig1_charaget01_Normal_Colorless_Normal_00000_ja,e_jig_00001_jig1_charaget01_Normal_Colorless_Normal_00000,ja,,
e,202601010,e_jig_00301_jig1_charaget01_Normal_Green_Normal_00000_ja,e_jig_00301_jig1_charaget01_Normal_Green_Normal_00000,ja,,
e,202601010,c_jig_00201_jig1_charaget01_Boss_Green_Normal_00000_ja,c_jig_00201_jig1_charaget01_Boss_Green_Normal_00000,ja,,
e,202601010,c_jig_00201_jig1_charaget01_Boss_Green_Appearance_00001_ja,c_jig_00201_jig1_charaget01_Boss_Green_Appearance_00001,ja,,
e,202601010,c_jig_00201_jig1_charaget01_Boss_Green_Special_00002_ja,c_jig_00201_jig1_charaget01_Boss_Green_Special_00002,ja,,
e,202601010,c_jig_00101_jig1_charaget01_Boss_Yellow_Normal_00000_ja,c_jig_00101_jig1_charaget01_Boss_Yellow_Normal_00000,ja,,
e,202601010,c_jig_00101_jig1_charaget01_Boss_Yellow_Appearance_00001_ja,c_jig_00101_jig1_charaget01_Boss_Yellow_Appearance_00001,ja,,
e,202601010,c_jig_00101_jig1_charaget01_Boss_Yellow_Special_00002_ja,c_jig_00101_jig1_charaget01_Boss_Yellow_Special_00002,ja,,
e,202601010,e_jig_00501_jig1_charaget01_Boss_Colorless_Normal_00000_ja,e_jig_00501_jig1_charaget01_Boss_Colorless_Normal_00000,ja,,
e,202601010,e_jig_00501_jig1_charaget01_Boss_Colorless_Appearance_00001_ja,e_jig_00501_jig1_charaget01_Boss_Colorless_Appearance_00001,ja,,
e,202601010,c_jig_00001_jig1_charaget01_Boss_Yellow_Normal_00000_ja,c_jig_00001_jig1_charaget01_Boss_Yellow_Normal_00000,ja,,
e,202601010,c_jig_00001_jig1_charaget01_Boss_Yellow_Appearance_00001_ja,c_jig_00001_jig1_charaget01_Boss_Yellow_Appearance_00001,ja,,
e,202601010,c_jig_00001_jig1_charaget01_Boss_Yellow_Special_00002_ja,c_jig_00001_jig1_charaget01_Boss_Yellow_Special_00002,ja,,
e,202601010,c_jig_00301_jig1_charaget01_Boss_Colorless_Normal_00000_ja,c_jig_00301_jig1_charaget01_Boss_Colorless_Normal_00000,ja,,
e,202601010,c_jig_00301_jig1_charaget01_Boss_Colorless_Appearance_00001_ja,c_jig_00301_jig1_charaget01_Boss_Colorless_Appearance_00001,ja,,
e,202601010,c_jig_00301_jig1_charaget01_Boss_Colorless_Special_00002_ja,c_jig_00301_jig1_charaget01_Boss_Colorless_Special_00002,ja,,
e,202601010,e_jig_00601_jig1_charaget01_Boss_Colorless_Normal_00000_ja,e_jig_00601_jig1_charaget01_Boss_Colorless_Normal_00000,ja,,
e,202601010,e_jig_00601_jig1_charaget01_Boss_Colorless_Appearance_00001_ja,e_jig_00601_jig1_charaget01_Boss_Colorless_Appearance_00001,ja,,
e,202601010,e_jig_00501_jig1_challenge_Boss_Colorless_Normal_00000_ja,e_jig_00501_jig1_challenge_Boss_Colorless_Normal_00000,ja,,
e,202601010,e_jig_00501_jig1_challenge_Boss_Colorless_Appearance_00001_ja,e_jig_00501_jig1_challenge_Boss_Colorless_Appearance_00001,ja,,
e,202601010,c_jig_00201_jig1_challenge_Boss_Green_Normal_00000_ja,c_jig_00201_jig1_challenge_Boss_Green_Normal_00000,ja,,
e,202601010,c_jig_00201_jig1_challenge_Boss_Green_Appearance_00001_ja,c_jig_00201_jig1_challenge_Boss_Green_Appearance_00001,ja,,
e,202601010,c_jig_00201_jig1_challenge_Boss_Green_Special_00002_ja,c_jig_00201_jig1_challenge_Boss_Green_Special_00002,ja,,
e,202601010,c_jig_00301_jig1_challenge_Boss_Green_Normal_00000_ja,c_jig_00301_jig1_challenge_Boss_Green_Normal_00000,ja,,
e,202601010,c_jig_00301_jig1_challenge_Boss_Green_Appearance_00001_ja,c_jig_00301_jig1_challenge_Boss_Green_Appearance_00001,ja,,
e,202601010,c_jig_00301_jig1_challenge_Boss_Green_Special_00002_ja,c_jig_00301_jig1_challenge_Boss_Green_Special_00002,ja,,
e,202601010,c_jig_00401_jig1_challenge_Boss_Colorless_Normal_00000_ja,c_jig_00401_jig1_challenge_Boss_Colorless_Normal_00000,ja,,
e,202601010,c_jig_00401_jig1_challenge_Boss_Colorless_Appearance_00001_ja,c_jig_00401_jig1_challenge_Boss_Colorless_Appearance_00001,ja,,
e,202601010,c_jig_00401_jig1_challenge_Boss_Colorless_Special_00002_ja,c_jig_00401_jig1_challenge_Boss_Colorless_Special_00002,ja,,
e,202601010,c_jig_00501_jig1_challenge_Boss_Green_Normal_00000_ja,c_jig_00501_jig1_challenge_Boss_Green_Normal_00000,ja,,
e,202601010,c_jig_00501_jig1_challenge_Boss_Green_Appearance_00001_ja,c_jig_00501_jig1_challenge_Boss_Green_Appearance_00001,ja,,
e,202601010,c_jig_00501_jig1_challenge_Boss_Green_Special_00002_ja,c_jig_00501_jig1_challenge_Boss_Green_Special_00002,ja,,
e,202601010,c_jig_00001_jig1_challenge_Boss_Red_Normal_00000_ja,c_jig_00001_jig1_challenge_Boss_Red_Normal_00000,ja,,
e,202601010,c_jig_00001_jig1_challenge_Boss_Red_Appearance_00001_ja,c_jig_00001_jig1_challenge_Boss_Red_Appearance_00001,ja,,
e,202601010,c_jig_00001_jig1_challenge_Boss_Red_Special_00002_ja,c_jig_00001_jig1_challenge_Boss_Red_Special_00002,ja,,
e,202601010,c_jig_00101_jig1_challenge_Boss_Red_Normal_00000_ja,c_jig_00101_jig1_challenge_Boss_Red_Normal_00000,ja,,
e,202601010,c_jig_00101_jig1_challenge_Boss_Red_Appearance_00001_ja,c_jig_00101_jig1_challenge_Boss_Red_Appearance_00001,ja,,
e,202601010,c_jig_00101_jig1_challenge_Boss_Red_Special_00002_ja,c_jig_00101_jig1_challenge_Boss_Red_Special_00002,ja,,
e,202601010,e_jig_00301_jig1_challenge_Normal_Red_Normal_00000_ja,e_jig_00301_jig1_challenge_Normal_Red_Normal_00000,ja,,
e,202601010,e_jig_00301_jig1_challenge_Normal_Yellow_Normal_00000_ja,e_jig_00301_jig1_challenge_Normal_Yellow_Normal_00000,ja,,
e,202601010,e_jig_00401_jig1_challenge01_Normal_Red_Normal_00000_ja,e_jig_00401_jig1_challenge01_Normal_Red_Normal_00000,ja,,
e,202601010,e_jig_00401_jig1_challenge02_Normal_Red_Normal_00000_ja,e_jig_00401_jig1_challenge02_Normal_Red_Normal_00000,ja,,
e,202601010,e_jig_00401_jig1_challenge_Normal_Yellow_Normal_00000_ja,e_jig_00401_jig1_challenge_Normal_Yellow_Normal_00000,ja,,
e,202601010,e_jig_00401_jig1_challenge_Normal_Colorless_Normal_00000_ja,e_jig_00401_jig1_challenge_Normal_Colorless_Normal_00000,ja,,
e,202601010,e_jig_00001_jig1_challenge_Normal_Red_Normal_00000_ja,e_jig_00001_jig1_challenge_Normal_Red_Normal_00000,ja,,
e,202601010,e_jig_00001_jig1_challenge_Normal_Colorless_Normal_00000_ja,e_jig_00001_jig1_challenge_Normal_Colorless_Normal_00000,ja,,
e,202601010,c_jig_00501_jig1_savage_Boss_Yellow_Normal_00000_ja,c_jig_00501_jig1_savage_Boss_Yellow_Normal_00000,ja,,
e,202601010,c_jig_00501_jig1_savage_Boss_Yellow_Appearance_00001_ja,c_jig_00501_jig1_savage_Boss_Yellow_Appearance_00001,ja,,
e,202601010,c_jig_00501_jig1_savage_Boss_Yellow_Special_00002_ja,c_jig_00501_jig1_savage_Boss_Yellow_Special_00002,ja,,
e,202601010,c_jig_00101_jig1_savage_Boss_Colorless_Normal_00000_ja,c_jig_00101_jig1_savage_Boss_Colorless_Normal_00000,ja,,
e,202601010,c_jig_00101_jig1_savage_Boss_Colorless_Appearance_00001_ja,c_jig_00101_jig1_savage_Boss_Colorless_Appearance_00001,ja,,
e,202601010,c_jig_00101_jig1_savage_Boss_Colorless_Special_00002_ja,c_jig_00101_jig1_savage_Boss_Colorless_Special_00002,ja,,
e,202601010,c_jig_00001_jig1_savage_Boss_Colorless_Normal_00000_ja,c_jig_00001_jig1_savage_Boss_Colorless_Normal_00000,ja,,
e,202601010,c_jig_00001_jig1_savage_Boss_Colorless_Appearance_00001_ja,c_jig_00001_jig1_savage_Boss_Colorless_Appearance_00001,ja,,
e,202601010,c_jig_00001_jig1_savage_Boss_Colorless_Special_00002_ja,c_jig_00001_jig1_savage_Boss_Colorless_Special_00002,ja,,
e,202601010,c_jig_00401_jig1_savage_Normal_Colorless_Normal_00000_ja,c_jig_00401_jig1_savage_Normal_Colorless_Normal_00000,ja,,
e,202601010,c_jig_00401_jig1_savage_Normal_Colorless_Special_00001_ja,c_jig_00401_jig1_savage_Normal_Colorless_Special_00001,ja,,
e,202601010,c_jig_00001_jig1_savage_Normal_Yellow_Normal_00000_ja,c_jig_00001_jig1_savage_Normal_Yellow_Normal_00000,ja,,
e,202601010,c_jig_00001_jig1_savage_Normal_Yellow_Special_00001_ja,c_jig_00001_jig1_savage_Normal_Yellow_Special_00001,ja,,
e,202601010,e_jig_00601_jig1_savage_Normal_Yellow_Normal_00000_ja,e_jig_00601_jig1_savage_Normal_Yellow_Normal_00000,ja,,
e,202601010,e_jig_00001_jig1_savage_Normal_Colorless_Normal_00000_ja,e_jig_00001_jig1_savage_Normal_Colorless_Normal_00000,ja,,
e,202601010,e_jig_00001_jig1_savage_Normal_Yellow_Normal_00000_ja,e_jig_00001_jig1_savage_Normal_Yellow_Normal_00000,ja,,
