ENABLE,id,sequence_set_id,sequence_group_id,sequence_element_id,priority_sequence_element_id,condition_type,condition_value,action_type,action_value,action_value2,summon_count,summon_interval,summon_animation_type,summon_position,move_start_condition_type,move_start_condition_value,move_stop_condition_type,move_stop_condition_value,move_restart_condition_type,move_restart_condition_value,move_loop_count,is_summon_unit_outpost_damage_invalidation,last_boss_trigger,aura_type,death_type,enemy_hp_coef,enemy_attack_coef,enemy_speed_coef,override_drop_battle_point,defeated_score,action_delay,deactivation_condition_type,deactivation_condition_value,release_key
e,vd_osh_normal_00001_1,vd_osh_normal_00001,,1,__NULL__,ElapsedTime,250,SummonEnemy,e_glo_00001_vd_Normal_Colorless,,3,300,None,0.0,None,0,None,0,None,0,0,0,0,Default,Normal,1.0,1.0,1.0,__NULL__,0,0,None,,202604010
e,vd_osh_normal_00001_2,vd_osh_normal_00001,,2,__NULL__,EnterTargetKomaIndex,0,SummonEnemy,e_glo_00001_vd_Normal_Colorless,,2,400,None,0.0,None,0,None,0,None,0,0,0,0,Default,Normal,1.0,1.0,1.0,__NULL__,0,0,None,,202604010
e,vd_osh_normal_00001_3,vd_osh_normal_00001,,3,__NULL__,ElapsedTime,2500,SummonEnemy,c_osh_00501_vd_Normal_Green,,1,0,None,0.0,None,0,None,0,None,0,0,0,0,Boss,Normal,1.0,1.0,1.0,__NULL__,0,0,None,,202604010
e,vd_osh_normal_00001_4,vd_osh_normal_00001,,4,__NULL__,EnterTargetKomaIndex,1,SummonEnemy,e_glo_00001_vd_Normal_Colorless,,3,500,None,0.0,None,0,None,0,None,0,0,0,0,Default,Normal,1.0,1.0,1.0,__NULL__,0,0,None,,202604010
e,vd_osh_normal_00001_5,vd_osh_normal_00001,,5,__NULL__,FriendUnitDead,6,SummonEnemy,c_osh_00201_vd_Normal_Green,,1,0,None,0.0,None,0,None,0,None,0,0,0,0,Boss,Normal,1.0,1.0,1.0,__NULL__,0,0,None,,202604010
e,vd_osh_normal_00001_6,vd_osh_normal_00001,,6,__NULL__,FriendUnitDead,6,SummonEnemy,e_glo_00001_vd_Normal_Colorless,,2,400,None,0.0,None,0,None,0,None,0,0,0,0,Default,Normal,1.0,1.0,1.0,__NULL__,0,0,None,,202604010
e,vd_osh_normal_00001_7,vd_osh_normal_00001,,7,__NULL__,EnterTargetKomaIndex,2,SummonEnemy,e_glo_00001_vd_Normal_Colorless,,3,500,None,0.0,None,0,None,0,None,0,0,0,0,Default,Normal,1.0,1.0,1.0,__NULL__,0,0,None,,202604010
e,vd_osh_normal_00001_8,vd_osh_normal_00001,,8,__NULL__,FriendUnitDead,10,SummonEnemy,c_osh_00301_vd_Normal_Green,,1,0,None,0.0,None,0,None,0,None,0,0,0,0,Boss,Normal,1.0,1.0,1.0,__NULL__,0,0,None,,202604010
e,vd_osh_normal_00001_9,vd_osh_normal_00001,,9,__NULL__,FriendUnitDead,10,SummonEnemy,e_glo_00001_vd_Normal_Colorless,,3,500,None,0.0,None,0,None,0,None,0,0,0,0,Default,Normal,1.0,1.0,1.0,__NULL__,0,0,None,,202604010
e,vd_osh_normal_00001_10,vd_osh_normal_00001,,10,__NULL__,FriendUnitDead,15,SummonEnemy,c_osh_00401_vd_Normal_Green,,1,0,None,0.0,None,0,None,0,None,0,0,0,0,Boss,Normal,1.0,1.0,1.0,__NULL__,0,0,None,,202604010
e,vd_osh_normal_00001_11,vd_osh_normal_00001,,11,__NULL__,FriendUnitDead,15,SummonEnemy,e_glo_00001_vd_Normal_Colorless,,99,500,None,0.0,None,0,None,0,None,0,0,0,0,Default,Normal,1.0,1.0,1.0,__NULL__,0,0,None,,202604010
