シート名,id,sequence_set_id,sequence_group_id,sequence_element_id,priority_sequence_element_id,condition_type,condition_value,action_type,action_value,action_value2,summon_count,summon_interval,summon_animation_type,summon_position,move_start_condition_type,move_start_condition_value,move_stop_condition_type,move_stop_condition_value,move_restart_condition_type,move_restart_condition_value,move_loop_count,is_summon_unit_outpost_damage_invalidation,last_boss_trigger,aura_type,death_type,enemy_hp_coef,enemy_attack_coef,enemy_speed_coef,override_drop_battle_point,defeated_score,action_delay,deactivation_condition_type,deactivation_condition_value,release_key
1話,,event_you1_savage_00001,,1,,InitialSummon,1,SummonEnemy,c_you_00201_you1_savage01_Boss_Green,,1,0,None,1.45,ElapsedTime,1430,None,,None,,,FALSE,,Boss,Normal,3.8,2.1,1,,0,,None,,202602010
1話,,event_you1_savage_00001,,2,,ElapsedTime,1330,SummonEnemy,e_you_00001_you1_savage01_Normal_Green,,1,0,Fall0,1.3,None,,None,,None,,,FALSE,,Default,Normal,12,5,1,,0,,None,,202602010
1話,,event_you1_savage_00001,,3,,ElapsedTime,1330,SummonEnemy,e_you_00101_you1_savage01_Normal_Green,,1,0,Fall0,1.35,None,,None,,None,,,FALSE,,Default,Normal,7,8,1,,0,,None,,202602010
1話,,event_you1_savage_00001,,4,,FriendUnitDead,1,SummonEnemy,c_you_00301_you1_savage01_Boss_Blue,,1,0,None,,None,,None,,None,,,FALSE,,Boss,Normal,3.2,1.8,1,,0,,None,,202602010
1話,,event_you1_savage_00001,,5,,FriendUnitDead,1,SummonEnemy,e_you_00001_you1_savage01_Normal_Colorless,,1,0,None,,None,,None,,None,,,FALSE,,Default,Normal,10,4,1,,0,50,None,,202602010
1話,,event_you1_savage_00001,,6,,FriendUnitDead,1,SummonEnemy,e_you_00101_you1_savage01_Normal_Colorless,,1,0,None,,None,,None,,None,,,FALSE,,Default,Normal,5,7,1,,0,50,None,,202602010
1話,,event_you1_savage_00001,,7,,FriendUnitDead,4,SummonEnemy,c_you_00301_you1_savage01_Boss_Blue,,1,0,None,,None,,None,,None,,,FALSE,,Boss,Normal,4.2,2.3,1,,0,,None,,202602010
1話,,event_you1_savage_00001,,8,,FriendUnitDead,4,SummonEnemy,c_you_00201_you1_savage01_Boss_Green,,1,0,None,,None,,None,,None,,,FALSE,,Boss,Normal,4.7,2.4,1,,0,,None,,202602010
1話,,event_you1_savage_00001,,9,,FriendUnitDead,4,SummonEnemy,e_you_00001_you1_savage01_Normal_Green,,3,1500,None,,None,,None,,None,,,FALSE,,Default,Normal,12,5,1,,0,300,None,,202602010
1話,,event_you1_savage_00001,,10,,FriendUnitDead,4,SummonEnemy,e_you_00101_you1_savage01_Normal_Green,,3,1500,None,,None,,None,,None,,,FALSE,,Default,Normal,6,7,1,,0,300,None,,202602010
1話,,event_you1_savage_00001,,11,,InitialSummon,1,SummonEnemy,e_you_00001_you1_savage01_Normal_Green,,1,0,None,0.8,Damage,1,None,,None,,,FALSE,,Default,Normal,13,7,1,100,0,,None,,202602010
1話,,event_you1_savage_00001,,12,,InitialSummon,1,SummonEnemy,e_you_00001_you1_savage01_Normal_Green,,1,0,None,2.1,EnterTargetKoma,5,None,,None,,,FALSE,,Default,Normal,14,6,1,100,0,,None,,202602010
1話,,event_you1_savage_00001,,13,,InitialSummon,1,SummonEnemy,e_you_00101_you1_savage01_Normal_Green,,1,0,None,2.2,EnterTargetKoma,5,None,,None,,,FALSE,,Default,Normal,13,7,1,100,0,,None,,202602010
1話,,event_you1_savage_00001,,14,,ElapsedTime,1000,SummonEnemy,e_you_00001_you1_savage01_Normal_Green,,10,1200,None,,None,,None,,None,,,FALSE,,Default,Normal,9,6,1,,0,,None,,202602010
1話,,event_you1_savage_00001,,15,,ElapsedTime,1100,SummonEnemy,e_you_00101_you1_savage01_Normal_Colorless,,10,1400,None,,None,,None,,None,,,FALSE,,Default,Normal,2.5,5,1,,0,,None,,202602010
1話,,event_you1_savage_00001,,16,,ElapsedTime,7850,SummonEnemy,e_you_00001_you1_savage01_Normal_Colorless,,5,600,None,,None,,None,,None,,,FALSE,,Default,Normal,6.5,5,1,100,0,,None,,202602010
1話,,event_you1_savage_00001,,17,,ElapsedTime,8000,SummonEnemy,e_you_00101_you1_savage01_Normal_Colorless,,5,1000,None,,None,,None,,None,,,FALSE,,Default,Normal,4,6,1,100,0,,None,,202602010
1話,,event_you1_savage_00001,,18,,ElapsedTime,300,SummonEnemy,e_you_00001_you1_savage01_Normal_Colorless,,1,0,None,,None,,None,,None,,,FALSE,,Default,Normal,6,5,1.3,,0,,None,,202602010
1話,,event_you1_savage_00001,,19,,ElapsedTime,500,SummonEnemy,e_you_00101_you1_savage01_Normal_Colorless,,1,0,None,,None,,None,,None,,,FALSE,,Default,Normal,4,6,1.2,,0,,None,,202602010
2話,,event_you1_savage_00002,,1,,InitialSummon,1,SummonEnemy,c_you_00001_you1_savage01_Boss_Red,,1,0,None,1.6,Damage,1,None,,None,,,TRUE,,Boss,Normal,38,1.8,1,,0,,None,,202602010
2話,,event_you1_savage_00002,,2,,ElapsedTime,5300,SummonEnemy,c_you_00101_you1_savage01_Boss_Blue,,1,0,None,,None,,None,,None,,,FALSE,,Boss,Normal,8,1.7,1,,0,,None,,202602010
2話,,event_you1_savage_00002,,3,,ElapsedTime,5100,SummonEnemy,e_you_00101_you1_savage01_Normal_Colorless,,3,1300,None,,None,,None,,None,,,FALSE,,Default,Normal,5,6,1.1,,0,,None,,202602010
2話,,event_you1_savage_00002,,4,,EnterTargetKomaIndex,2,SummonEnemy,e_you_00001_you1_savage01_Normal_Green,,1,0,Fall0,1.55,None,,None,,None,,,FALSE,,Default,Normal,10,4,1,,0,,None,,202602010
2話,,event_you1_savage_00002,,5,,EnterTargetKomaIndex,2,SummonEnemy,e_you_00001_you1_savage01_Normal_Green,,1,0,Fall0,1.5,None,,None,,None,,,FALSE,,Default,Normal,10,4,1,,0,,None,,202602010
2話,,event_you1_savage_00002,,6,,EnterTargetKomaIndex,2,SummonEnemy,e_you_00101_you1_savage01_Normal_Green,,1,0,Fall0,1.75,None,,None,,None,,,FALSE,,Default,Normal,7,7,1,,0,,None,,202602010
2話,,event_you1_savage_00002,,7,,EnterTargetKomaIndex,5,SummonEnemy,e_you_00001_you1_savage01_Normal_Green,,1,0,Fall0,2.45,None,,None,,None,,,FALSE,,Default,Normal,10,4,1,,0,,None,,202602010
2話,,event_you1_savage_00002,,8,,EnterTargetKomaIndex,5,SummonEnemy,e_you_00001_you1_savage01_Normal_Green,,1,0,Fall0,2.5,None,,None,,None,,,FALSE,,Default,Normal,10,4,1,,0,,None,,202602010
2話,,event_you1_savage_00002,,9,,EnterTargetKomaIndex,5,SummonEnemy,e_you_00101_you1_savage01_Normal_Green,,1,0,Fall0,2.7,None,,None,,None,,,FALSE,,Default,Normal,7,7,1,,0,,None,,202602010
2話,,event_you1_savage_00002,,10,,ElapsedTime,800,SummonEnemy,e_you_00001_you1_savage01_Normal_Colorless,,11,2900,None,,None,,None,,None,,,FALSE,,Default,Normal,6,4,1,,0,,None,,202602010
2話,,event_you1_savage_00002,,11,,ElapsedTime,900,SummonEnemy,e_you_00101_you1_savage01_Normal_Colorless,,14,3600,None,,None,,None,,None,,,FALSE,,Default,Normal,4,6,1,,0,,None,,202602010
2話,,event_you1_savage_00002,,12,,ElapsedTime,3800,SummonEnemy,e_you_00001_you1_savage01_Normal_Colorless,,3,5900,None,,None,,None,,None,,,FALSE,,Default,Normal,9,4,1,,0,,None,,202602010
2話,,event_you1_savage_00002,,13,,FriendUnitDead,2,SummonEnemy,e_you_00001_you1_savage01_Normal_Green,,8,2000,None,,None,,None,,None,,,FALSE,,Default,Normal,3,3,1.2,,0,,None,,202602010
2話,,event_you1_savage_00002,,14,,FriendUnitDead,2,SummonEnemy,e_you_00101_you1_savage01_Normal_Green,,8,2100,None,,None,,None,,None,,,FALSE,,Default,Normal,2,6,1.2,,0,,None,,202602010
2話,,event_you1_savage_00002,,15,,FriendUnitDead,8,SummonEnemy,e_you_00001_you1_savage01_Normal_Green,,5,2000,None,,None,,None,,None,,,FALSE,,Default,Normal,7,2,1.2,,0,,None,,202602010
2話,,event_you1_savage_00002,,16,,ElapsedTime,10300,SummonEnemy,e_you_00001_you1_savage01_Normal_Colorless,,5,1000,None,,None,,None,,None,,,FALSE,,Default,Normal,8,3,1,100,0,,None,,202602010
3話,,event_you1_savage_00003,,1,,InitialSummon,1,SummonEnemy,c_you_00001_you1_savage01_Boss_Red,,1,0,None,1.65,Damage,1,None,,None,,,FALSE,,Boss,Normal,6,1.6,1,,0,,None,,202602010
3話,,event_you1_savage_00003,,2,,InitialSummon,1,SummonEnemy,c_you_00301_you1_savage01_Boss_Green,,1,0,None,1.75,Damage,1,None,,None,,,FALSE,,Boss,Normal,5,1.4,1,,0,,None,,202602010
3話,,event_you1_savage_00003,,3,,FriendUnitDead,1,SummonEnemy,c_you_00001_you1_savage01_Boss_Red,,1,0,None,,None,,None,,None,,,TRUE,,Boss,Normal,8,1.7,1.1,,0,,None,,202602010
3話,,event_you1_savage_00003,,4,,EnterTargetKomaIndex,4,SummonEnemy,c_you_00201_you1_savage01_Boss_Green,,1,0,Fall0,1.55,None,,None,,None,,,FALSE,,Boss,Normal,10,0.7,0.9,,0,,None,,202602010
3話,,event_you1_savage_00003,,5,,EnterTargetKomaIndex,4,SummonEnemy,e_you_00001_you1_savage01_Normal_Green,,1,0,Fall0,1.35,None,,None,,None,,,FALSE,,Boss,Normal,4,0.7,0.9,,0,,None,,202602010
3話,,event_you1_savage_00003,,6,,EnterTargetKomaIndex,4,SummonEnemy,e_you_00001_you1_savage01_Normal_Green,,1,0,Fall0,2.45,None,,None,,None,,,FALSE,,Default,Normal,8,6,1,,0,,None,,202602010
3話,,event_you1_savage_00003,,7,,EnterTargetKomaIndex,4,SummonEnemy,e_you_00101_you1_savage01_Normal_Green,,1,0,Fall0,2.55,None,,None,,None,,,FALSE,,Default,Normal,4,4,1,,0,,None,,202602010
3話,,event_you1_savage_00003,,8,,OutpostDamage,1,SummonEnemy,c_you_00001_you1_savage01_Boss_Red,,1,0,None,,None,,None,,None,,,TRUE,,Boss,Normal,26,2,1,,0,,None,,202602010
3話,,event_you1_savage_00003,,9,,OutpostDamage,1,SummonEnemy,c_you_00101_you1_savage01_Boss_Blue,,1,0,None,,None,,None,,None,,,TRUE,,Boss,Normal,22,1.8,1,,0,50,None,,202602010
3話,,event_you1_savage_00003,,10,,ElapsedTime,300,SummonEnemy,e_you_00001_you1_savage01_02_Normal_Colorless,,12,1000,None,,None,,None,,None,,,FALSE,,Default,Normal,8,3,1,,0,,None,,202602010
3話,,event_you1_savage_00003,,11,,ElapsedTime,800,SummonEnemy,e_you_00001_you1_savage01_02_Normal_Colorless,,10,1400,None,,None,,None,,None,,,FALSE,,Default,Normal,6,6,1,,0,,None,,202602010
3話,,event_you1_savage_00003,,12,,ElapsedTime,900,SummonEnemy,e_you_00101_you1_savage01_Normal_Colorless,,10,1500,None,,None,,None,,None,,,FALSE,,Default,Normal,6,7,1,,0,,None,,202602010
3話,,event_you1_savage_00003,,13,,FriendUnitDead,1,SummonEnemy,e_you_00001_you1_savage01_Normal_Green,,3,1000,None,,None,,None,,None,,,FALSE,,Default,Normal,8,4,1,,0,,None,,202602010
3話,,event_you1_savage_00003,,14,,FriendUnitDead,1,SummonEnemy,e_you_00101_you1_savage01_Normal_Green,,3,1100,None,,None,,None,,None,,,FALSE,,Default,Normal,6,6,1,,0,,None,,202602010
3話,,event_you1_savage_00003,,15,,FriendUnitDead,3,SummonEnemy,e_you_00001_you1_savage01_Normal_Green,,8,1500,None,,None,,None,,None,,,FALSE,,Default,Normal,9,5,1,,0,,None,,202602010
3話,,event_you1_savage_00003,,16,,FriendUnitDead,3,SummonEnemy,e_you_00101_you1_savage01_Normal_Green,,8,1600,None,,None,,None,,None,,,FALSE,,Default,Normal,7,7,1,,0,,None,,202602010
3話,,event_you1_savage_00003,,17,,EnterTargetKomaIndex,4,SummonEnemy,e_you_00001_you1_savage01_02_Normal_Colorless,,1,0,Fall0,2.75,None,,None,,None,,,FALSE,,Default,Normal,8,3,1,,0,,None,,202602010
3話,,event_you1_savage_00003,,18,,EnterTargetKomaIndex,4,SummonEnemy,e_you_00001_you1_savage01_Normal_Green,,1,0,Fall0,2.85,None,,None,,None,,,FALSE,,Default,Normal,8,7,1,,0,,None,,202602010
3話,,event_you1_savage_00003,,19,,EnterTargetKomaIndex,7,SummonEnemy,e_you_00001_you1_savage01_Normal_Green,,7,2000,None,,None,,None,,None,,,FALSE,,Default,Normal,9,5,1,,0,,None,,202602010
3話,,event_you1_savage_00003,,20,,EnterTargetKomaIndex,7,SummonEnemy,e_you_00101_you1_savage01_Normal_Green,,7,2000,None,,None,,None,,None,,,FALSE,,Default,Normal,7,7,1,,0,,None,,202602010
3話,,event_you1_savage_00003,,21,,ElapsedTime,12300,SummonEnemy,e_you_00001_you1_savage01_02_Normal_Colorless,,4,1300,None,,None,,None,,None,,,FALSE,,Default,Normal,7,4,1,,0,,None,,202602010
