,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
"お知らせ項目
",掲載日付,項目,"バナー制作
担当",作業状況,担当,運営概要,運営デザインメモ,内容,運営デザインからの質問,参考元バナーURL貼る,"参考元確認
OK or No",URL,"Mバナー
(お知らせ、twitter用)","Lバナー
(お知らせ、OA、twitter、IGN用)",プッシュ
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,運営,,,,,,,,,,
,,,,,運営,,,,,,,,,,
,,,,,運営,,,,,,,,,,
,,,,,運営,,,,,,,,,,
,,,,,運営,,,,,,,,,,
,,,,,運営,,,,,,,,,,
,,,,,運営,,,,,,,,,,
,,,,,運営,,,,,,,,,,
,,,,,運営,,,,,,,,,,
,,,,,運営,,,,,,,,,,
,,,,,運営,,,,,,,,,,
,,,,,運営,,,,,,,,,,
,,,,,運営,,,,,,,,,,
,,,,,運営,,,,,,,,,,
,,,,,運営,,,,,,,,,,
,,,,,運営,,,,,,,,,,
,,,,,運営,,,,,,,,,,
,,,,,運営,,,,,,,,,,
,,,,,運営,,,,,,,,,,
,,,,,運営,,,,,,,,,,
,,,,,運営,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
"ゲーム内お知らせ
ガチャ・パック










",,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,運営,,,,,,,,,,
,,,,,運営,,,,,,,,,,
,,,,,運営,,,,,,,,,,
,,,,,運営,,,,,,,,,,
,,,,,運営,,,,,,,,,,
,,,,,運営,,,,,,,,,,
,,,,,運営,,,,,,,,,,
,,,,,運営,,,,,,,,,,
,,,,,運営,,,,,,,,,,
,,,,,運営,,,,,,,,,,
,,,,,運営,,,,,,,,,,
,,,,,運営,,,,,,,,,,
,,,,,運営,,,,,,,,,,
,,,,,運営,,,,,,,,,,
,,,,,運営,,,,,,,,,,
,,,,,運営,,,,,,,,,,
,,,,,運営,,,,,,,,,,
,,,,,運営,,,,,,,,,,
,,,,,運営,,,,,,,,,,
