ENABLE,release_key,id,mst_attack_id,language,description,grade_description
e,202602015,chara_you_00001_Normal_00000_ja,chara_you_00001_Normal_00000,ja,,
e,202602015,chara_you_00001_Special_00001_ja,chara_you_00001_Special_00001,ja,敵単体に最大3回の連続攻撃(自身の攻撃ステータスの最大120%ダメージ、敵が緑属性の場合は自身の攻撃ステータスの最大234%のダメージ),
e,202602015,chara_you_00001_Special_00002_ja,chara_you_00001_Special_00002,ja,敵単体に最大3回の連続攻撃(自身の攻撃ステータスの最大130%ダメージ、敵が緑属性の場合は自身の攻撃ステータスの最大262.6%のダメージ),"ステータスUP + 必殺ワザ性能UP"
e,202602015,chara_you_00001_Special_00003_ja,chara_you_00001_Special_00003,ja,敵単体に最大3回の連続攻撃(自身の攻撃ステータスの最大146%ダメージ、敵が緑属性の場合は自身の攻撃ステータスの最大312.44%のダメージ),"ステータスUP + 必殺ワザ性能UP"
e,202602015,chara_you_00001_Special_00004_ja,chara_you_00001_Special_00004,ja,敵単体に最大3回の連続攻撃(自身の攻撃ステータスの最大151%ダメージ、敵が緑属性の場合は自身の攻撃ステータスの最大329.18%のダメージ),"ステータスUP + 必殺ワザ性能UP"
e,202602015,chara_you_00001_Special_00005_ja,chara_you_00001_Special_00005,ja,敵単体に最大3回の連続攻撃(自身の攻撃ステータスの最大160%ダメージ、敵が緑属性の場合は自身の攻撃ステータスの最大360%のダメージ),"ステータスUP + 必殺ワザ性能UP"
e,202602015,chara_you_00101_Normal_00000_ja,chara_you_00101_Normal_00000,ja,,
e,202602015,chara_you_00101_Special_00001_ja,chara_you_00101_Special_00001,ja,"敵複数体に最大5回の連続攻撃(自身の攻撃ステータスの最大98%ダメージ) + 1回目の攻撃がヒットした場合、敵を3秒間、最大体力の1%ダメージの毒状態にする",
e,202602015,chara_you_00101_Special_00002_ja,chara_you_00101_Special_00002,ja,"敵複数体に最大5回の連続攻撃(自身の攻撃ステータスの最大110%ダメージ) + 1回目の攻撃がヒットした場合、敵を6秒間、最大体力の1%ダメージの毒状態にする","ステータスUP + 必殺ワザ性能UP"
e,202602015,chara_you_00101_Special_00003_ja,chara_you_00101_Special_00003,ja,"敵複数体に最大5回の連続攻撃(自身の攻撃ステータスの最大119%ダメージ) + 1回目の攻撃がヒットした場合、敵を6秒間、最大体力の2%ダメージの毒状態にする","ステータスUP + 必殺ワザ性能UP"
e,202602015,chara_you_00101_Special_00004_ja,chara_you_00101_Special_00004,ja,"敵複数体に最大5回の連続攻撃(自身の攻撃ステータスの最大126%ダメージ) + 1回目の攻撃がヒットした場合、敵を9秒間、最大体力の2%ダメージの毒状態にする","ステータスUP + 必殺ワザ性能UP"
e,202602015,chara_you_00101_Special_00005_ja,chara_you_00101_Special_00005,ja,"敵複数体に最大5回の連続攻撃(自身の攻撃ステータスの最大130%ダメージ) + 1回目の攻撃がヒットした場合、敵を12秒間、最大体力の2%ダメージの毒状態にする","ステータスUP + 必殺ワザ性能UP"
e,202602015,chara_you_00201_Normal_00000_ja,chara_you_00201_Normal_00000,ja,,
e,202602015,chara_you_00201_Special_00001_ja,chara_you_00201_Special_00001,ja,"敵複数体に最大4回の連続攻撃(自身の攻撃ステータスの最大94%ダメージ) + 1回目の攻撃がヒットした場合、敵の攻撃を6秒間、10%DOWN",
e,202602015,chara_you_00201_Special_00002_ja,chara_you_00201_Special_00002,ja,"敵複数体に最大4回の連続攻撃(自身の攻撃ステータスの最大108%ダメージ) + 1回目の攻撃がヒットした場合、敵の攻撃を6.3秒間、11%DOWN","ステータスUP + 必殺ワザ性能UP"
e,202602015,chara_you_00201_Special_00003_ja,chara_you_00201_Special_00003,ja,"敵複数体に最大4回の連続攻撃(自身の攻撃ステータスの最大117%ダメージ) + 1回目の攻撃がヒットした場合、敵の攻撃を6.5秒間、12%DOWN","ステータスUP + 必殺ワザ性能UP"
e,202602015,chara_you_00201_Special_00004_ja,chara_you_00201_Special_00004,ja,"敵複数体に最大4回の連続攻撃(自身の攻撃ステータスの最大125%ダメージ) + 1回目の攻撃がヒットした場合、敵の攻撃を6.6秒間、13%DOWN","ステータスUP + 必殺ワザ性能UP"
e,202602015,chara_you_00201_Special_00005_ja,chara_you_00201_Special_00005,ja,"敵複数体に最大4回の連続攻撃(自身の攻撃ステータスの最大129%ダメージ) + 1回目の攻撃がヒットした場合、敵の攻撃を6.7秒間、13%DOWN","ステータスUP + 必殺ワザ性能UP"
e,202602015,chara_you_00301_Normal_00000_ja,chara_you_00301_Normal_00000,ja,,
e,202602015,chara_you_00301_Special_00001_ja,chara_you_00301_Special_00001,ja,敵複数体に自身の攻撃ステータスの{chara_you_00301_Special_00001_power_parameter}%のダメージ(敵が赤属性の場合は73.5%のダメージ),
