ENABLE,id,release_key
e,pvp_mag_01,202511010
e,event_mag1_1day_00001,202511010
e,event_mag1_charaget01_00001,202511010
e,event_mag1_charaget01_00002,202511010
e,event_mag1_charaget01_00003,202511010
e,event_mag1_charaget01_00004,202511010
e,event_mag1_charaget01_00005,202511010
e,event_mag1_charaget01_00006,202511010
e,event_mag1_charaget01_00007,202511010
e,event_mag1_charaget01_00008,202511010
e,event_mag1_charaget02_00001,202511010
e,event_mag1_charaget02_00002,202511010
e,event_mag1_charaget02_00003,202511010
e,event_mag1_charaget02_00004,202511010
e,event_mag1_charaget02_00005,202511010
e,event_mag1_charaget02_00006,202511010
e,event_mag1_charaget02_00007,202511010
e,event_mag1_charaget02_00008,202511010
e,event_mag1_challenge01_00001,202511010
e,event_mag1_challenge01_00002,202511010
e,event_mag1_challenge01_00003,202511010
e,event_mag1_challenge01_00004,202511010
e,event_mag1_savage_00001,202511010
e,event_mag1_savage_00002,202511010
e,raid_mag1_00001,202511010
