シート名,id,sequence_set_id,sequence_group_id,sequence_element_id,priority_sequence_element_id,condition_type,condition_value,action_type,action_value,action_value2,summon_count,summon_interval,summon_animation_type,summon_position,move_start_condition_type,move_start_condition_value,move_stop_condition_type,move_stop_condition_value,move_restart_condition_type,move_restart_condition_value,move_loop_count,is_summon_unit_outpost_damage_invalidation,last_boss_trigger,aura_type,death_type,enemy_hp_coef,enemy_attack_coef,enemy_speed_coef,override_drop_battle_point,defeated_score,action_delay,deactivation_condition_type,deactivation_condition_value,release_key
3話,,event_osh1_savage_00003,,1,,InitialSummon,0,SummonEnemy,e_glo_00002_osh1savage03a_Normal_Green,,1,0,None,0.9,ElapsedTime,300,None,,None,,,FALSE,,Boss,Normal,20,5,1,500,0,,None,,202512020
3話,,event_osh1_savage_00003,,2,,InitialSummon,0,SummonEnemy,e_glo_00002_osh1savage03b_Normal_Green,,1,0,None,1.1,ElapsedTime,1800,None,,None,,,FALSE,,Default,Normal,3.2,5,1,50,0,,None,,202512020
3話,,event_osh1_savage_00003,,3,,InitialSummon,0,SummonEnemy,e_glo_00002_osh1savage03b_Normal_Green,,1,0,None,1.15,ElapsedTime,1800,None,,None,,,FALSE,,Default,Normal,3.2,5,1,50,0,,None,,202512020
3話,,event_osh1_savage_00003,,4,,InitialSummon,0,SummonEnemy,e_glo_00002_osh1savage03b_Normal_Green,,1,0,None,1.2,ElapsedTime,1800,None,,None,,,FALSE,,Default,Normal,3.2,5,1,50,0,,None,,202512020
3話,,event_osh1_savage_00003,,5,,InitialSummon,0,SummonEnemy,e_glo_00002_osh1savage03b_Normal_Green,,1,0,None,1.25,ElapsedTime,1800,None,,None,,,FALSE,,Default,Normal,3.2,5,1,50,0,,None,,202512020
3話,,event_osh1_savage_00003,,6,,InitialSummon,0,SummonEnemy,e_glo_00002_osh1savage03b_Normal_Green,,1,0,None,1.3,ElapsedTime,1800,None,,None,,,FALSE,,Default,Normal,3.2,5,1,50,0,,None,,202512020
3話,,event_osh1_savage_00003,,7,,InitialSummon,0,SummonEnemy,e_glo_00002_osh1savage03b_Normal_Green,,1,0,None,1.35,ElapsedTime,1800,None,,None,,,FALSE,,Default,Normal,3.2,5,1,50,0,,None,,202512020
3話,,event_osh1_savage_00003,,8,,InitialSummon,0,SummonEnemy,e_glo_00002_osh1savage03b_Normal_Green,,1,0,None,1.4,ElapsedTime,1800,None,,None,,,FALSE,,Default,Normal,3.2,5,1,50,0,,None,,202512020
3話,,event_osh1_savage_00003,,9,,InitialSummon,0,SummonEnemy,e_glo_00002_osh1savage03b_Normal_Green,,1,0,None,1.45,ElapsedTime,1800,None,,None,,,FALSE,,Default,Normal,3.2,5,1,50,0,,None,,202512020
3話,,event_osh1_savage_00003,,10,,InitialSummon,0,SummonEnemy,e_glo_00002_osh1savage03b_Normal_Green,,1,0,None,1.5,ElapsedTime,1800,None,,None,,,FALSE,,Default,Normal,3.2,5,1,50,0,,None,,202512020
3話,,event_osh1_savage_00003,,11,,InitialSummon,0,SummonEnemy,e_glo_00002_osh1savage03b_Normal_Green,,1,0,None,1.55,ElapsedTime,1800,None,,None,,,FALSE,,Default,Normal,3.2,5,1,50,0,,None,,202512020
3話,,event_osh1_savage_00003,,12,,InitialSummon,0,SummonEnemy,e_glo_00002_osh1savage03b_Normal_Green,,1,0,None,1.6,ElapsedTime,1800,None,,None,,,FALSE,,Default,Normal,3.2,5,1,50,0,,None,,202512020
3話,,event_osh1_savage_00003,,13,,InitialSummon,0,SummonEnemy,e_glo_00002_osh1savage03b_Normal_Green,,1,0,None,1.65,ElapsedTime,1800,None,,None,,,FALSE,,Default,Normal,3.2,5,1,50,0,,None,,202512020
3話,,event_osh1_savage_00003,,14,,InitialSummon,0,SummonEnemy,e_glo_00002_osh1savage03b_Normal_Green,,1,0,None,1.7,ElapsedTime,1800,None,,None,,,FALSE,,Default,Normal,3.2,5,1,50,0,,None,,202512020
3話,,event_osh1_savage_00003,,15,,InitialSummon,0,SummonEnemy,e_glo_00002_osh1savage03b_Normal_Green,,1,0,None,1.75,ElapsedTime,1800,None,,None,,,FALSE,,Default,Normal,3.2,5,1,50,0,,None,,202512020
3話,,event_osh1_savage_00003,,16,,InitialSummon,0,SummonEnemy,e_glo_00002_osh1savage03b_Normal_Green,,1,0,None,1.8,ElapsedTime,1800,None,,None,,,FALSE,,Default,Normal,3.2,5,1,50,0,,None,,202512020
3話,,event_osh1_savage_00003,,17,,InitialSummon,0,SummonEnemy,e_glo_00002_osh1savage03b_Normal_Green,,1,0,None,1.85,ElapsedTime,1800,None,,None,,,FALSE,,Default,Normal,3.2,5,1,50,0,,None,,202512020
3話,,event_osh1_savage_00003,,18,,InitialSummon,0,SummonEnemy,e_glo_00002_osh1savage03b_Normal_Green,,1,0,None,1.9,ElapsedTime,1800,None,,None,,,FALSE,,Default,Normal,3.2,5,1,50,0,,None,,202512020
3話,,event_osh1_savage_00003,,19,,InitialSummon,0,SummonEnemy,e_glo_00002_osh1savage03b_Normal_Green,,1,0,None,1.95,ElapsedTime,1800,None,,None,,,FALSE,,Default,Normal,3.2,5,1,50,0,,None,,202512020
3話,,event_osh1_savage_00003,,20,,EnterTargetKomaIndex,1,SummonEnemy,e_glo_00002_osh1savage03b_Normal_Green,,50,950,None,,None,,None,,None,,,FALSE,,Default,Normal,3.2,5,1,50,0,,None,,202512020
3話,,event_osh1_savage_00003,,21,,EnterTargetKomaIndex,1,SummonEnemy,e_glo_00002_osh1savage03a_Normal_Green,,30,800,None,,None,,None,,None,,,FALSE,,Default,Normal,2,7,1,50,0,,None,,202512020
3話,,event_osh1_savage_00003,,22,,FriendUnitDead,1,SummonEnemy,c_osh_00401_osh1savage03_Normal_Green,,1,0,None,,None,,None,,None,,,FALSE,,Boss,Normal,12,8,1,,0,50,None,,202512020
3話,,event_osh1_savage_00003,,23,,FriendUnitDead,1,SummonEnemy,e_glo_00002_osh1savage03b_Normal_Green,,50,500,None,,None,,None,,None,,,FALSE,,Default,Normal,3.2,5,1,50,0,,None,,202512020
3話,,event_osh1_savage_00003,,24,,FriendUnitDead,22,SummonEnemy,c_osh_00301_osh1savage03_Normal_Green,,1,0,None,,None,,None,,None,,,FALSE,,Boss,Normal,12,8,1,,0,50,None,,202512020
3話,,event_osh1_savage_00003,,25,,FriendUnitDead,22,SummonEnemy,e_glo_00002_osh1savage03b_Normal_Green,,5,100,None,,None,,None,,None,,,FALSE,,Default,Normal,3.2,5,1,50,0,,None,,202512020
3話,,event_osh1_savage_00003,,26,,FriendUnitDead,24,SummonEnemy,c_osh_00201_osh1savage03_Normal_Green,,1,0,None,,None,,None,,None,,,FALSE,,Default,Normal,12,8,1,,0,50,None,,202512020
