ENABLE,id,mst_page_id,row,height,koma_line_layout_asset_key,koma1_asset_key,koma1_width,koma1_back_ground_offset,koma1_effect_type,koma1_effect_parameter1,koma1_effect_parameter2,koma1_effect_target_side,koma1_effect_target_colors,koma1_effect_target_roles,koma2_asset_key,koma2_width,koma2_back_ground_offset,koma2_effect_type,koma2_effect_parameter1,koma2_effect_parameter2,koma2_effect_target_side,koma2_effect_target_colors,koma2_effect_target_roles,koma3_asset_key,koma3_width,koma3_back_ground_offset,koma3_effect_type,koma3_effect_parameter1,koma3_effect_parameter2,koma3_effect_target_side,koma3_effect_target_colors,koma3_effect_target_roles,koma4_asset_key,koma4_width,koma4_back_ground_offset,koma4_effect_type,koma4_effect_parameter1,koma4_effect_parameter2,koma4_effect_target_side,koma4_effect_target_colors,koma4_effect_target_roles,release_key
e,pvp_half_02_1,pvp_half_02,1,0.55,3,glo_00040,0.4,-1,None,0,0,All,All,All,glo_00040,0.6,-1,None,0,0,All,All,All,,,__NULL__,None,,,__NULL__,,,,,__NULL__,None,,,__NULL__,,,202603025
e,pvp_half_02_2,pvp_half_02,2,0.55,9,glo_00040,0.25,-1,None,0,0,All,All,All,glo_00040,0.5,-1,None,0,0,All,All,All,glo_00040,0.25,-1,None,0,0,All,All,All,,,__NULL__,None,,,__NULL__,,,202603025
e,pvp_half_02_3,pvp_half_02,3,0.55,2,glo_00040,0.6,-1,None,0,0,All,All,All,glo_00040,0.4,-1,None,0,0,All,All,All,,,__NULL__,None,,,__NULL__,,,,,__NULL__,None,,,__NULL__,,,202603025
e,event_l05anniv_1day_00001_1,event_l05anniv_1day_00001,1,1,3,glo_00030,0.4,0.3,None,0,0,All,All,All,glo_00030,0.6,0.3,None,0,0,All,All,All,,,__NULL__,None,,,__NULL__,,,,,__NULL__,None,,,__NULL__,,,202603025
e,raid_l05anniv_00001_1,raid_l05anniv_00001,3,0.55,7,kai_00002,0.33,0.2,None,0,0,All,All,All,kai_00002,0.34,0.25,None,0,0,All,All,All,kai_00002,0.33,-0.31,None,0,0,All,All,All,,,__NULL__,None,,,__NULL__,,,202603025
e,raid_l05anniv_00001_2,raid_l05anniv_00001,1,0.55,3,kai_00002,0.4,0.7,None,0,0,All,All,All,kai_00002,0.6,0.7,None,0,0,All,All,All,,,__NULL__,None,,,__NULL__,,,,,__NULL__,None,,,__NULL__,,,202603025
e,raid_l05anniv_00001_3,raid_l05anniv_00001,3,0.55,7,kai_00002,0.33,0.2,None,0,0,All,All,All,kai_00002,0.34,0.25,None,0,0,All,All,All,kai_00002,0.33,-0.31,None,,,__NULL__,,,,,__NULL__,None,,,__NULL__,,,202603025
e,raid_l05anniv_00001_4,raid_l05anniv_00001,3,0.55,6,kai_00002,0.5,-1,Poison,1500,15,Player,All,All,kai_00002,0.5,-1,Burn,1500,2000,Player,All,All,,,__NULL__,None,,,__NULL__,,,,,__NULL__,None,,,__NULL__,,,202603025
e,event_l05anniv_charaget01_00001_1,event_l05anniv_charaget01_00001,1,0.55,2,osh_00001,0.6,0.3,None,0,0,All,All,All,osh_00001,0.4,0.3,None,0,0,All,All,All,,,__NULL__,None,,,__NULL__,,,,,__NULL__,None,,,__NULL__,,,202603025
e,event_l05anniv_charaget01_00001_2,event_l05anniv_charaget01_00001,2,0.55,3,osh_00001,0.4,1,None,0,0,All,All,All,osh_00001,0.6,0.7,None,0,0,All,All,All,,,__NULL__,None,,,__NULL__,,,,,__NULL__,None,,,__NULL__,,,202603025
e,event_l05anniv_charaget01_00002_1,event_l05anniv_charaget01_00002,1,0.55,7,osh_00001,0.33,0.2,None,0,0,All,All,All,osh_00001,0.34,0.25,None,0,0,All,All,All,osh_00001,0.33,-0.31,None,0,0,All,All,All,,,__NULL__,None,,,__NULL__,,,202603025
