ENABLE,release_key,id,mst_artwork_id,drop_group_id,drop_percentage,rarity,asset_num
e,202603025,artwork_fragment_event_osh_00201,artwork_event_osh_0003,event_osh_c_0001,100,SSR,15
e,202603025,artwork_fragment_event_osh_00202,artwork_event_osh_0003,event_osh_c_0001,100,SSR,12
e,202603025,artwork_fragment_event_osh_00203,artwork_event_osh_0003,event_osh_c_0001,100,SSR,7
e,202603025,artwork_fragment_event_osh_00204,artwork_event_osh_0003,event_osh_c_0001,100,SSR,4
e,202603025,artwork_fragment_event_osh_00205,artwork_event_osh_0003,event_osh_c_0001,100,SSR,2
e,202603025,artwork_fragment_event_osh_00206,artwork_event_osh_0003,event_osh_c_0002,100,SSR,9
e,202603025,artwork_fragment_event_osh_00207,artwork_event_osh_0003,event_osh_c_0002,100,SSR,8
e,202603025,artwork_fragment_event_osh_00208,artwork_event_osh_0003,event_osh_c_0002,100,SSR,10
e,202603025,artwork_fragment_event_osh_00209,artwork_event_osh_0003,event_osh_c_0002,100,SSR,16
e,202603025,artwork_fragment_event_osh_00210,artwork_event_osh_0003,event_osh_c_0002,100,SSR,1
e,202603025,artwork_fragment_event_osh_00211,artwork_event_osh_0003,event_osh_c_0003,100,SSR,3
e,202603025,artwork_fragment_event_osh_00212,artwork_event_osh_0003,event_osh_c_0003,100,SSR,5
e,202603025,artwork_fragment_event_osh_00213,artwork_event_osh_0003,event_osh_c_0003,100,SSR,13
e,202603025,artwork_fragment_event_osh_00214,artwork_event_osh_0003,event_osh_c_0003,100,SSR,6
e,202603025,artwork_fragment_event_osh_00215,artwork_event_osh_0003,event_osh_c_0003,100,SSR,14
e,202603025,artwork_fragment_event_osh_00216,artwork_event_osh_0003,event_osh_c_0003,100,SSR,11
e,202603025,artwork_fragment_event_gom_00001,artwork_event_gom_0001,event_l05aniv_b_0001,100,SSR,2
e,202603025,artwork_fragment_event_gom_00002,artwork_event_gom_0001,event_l05aniv_b_0001,100,SSR,5
e,202603025,artwork_fragment_event_gom_00003,artwork_event_gom_0001,event_l05aniv_b_0001,100,SSR,7
e,202603025,artwork_fragment_event_gom_00004,artwork_event_gom_0001,event_l05aniv_b_0001,100,SSR,9
e,202603025,artwork_fragment_event_gom_00005,artwork_event_gom_0001,event_l05aniv_b_0002,100,SSR,3
e,202603025,artwork_fragment_event_gom_00006,artwork_event_gom_0001,event_l05aniv_b_0002,100,SSR,4
e,202603025,artwork_fragment_event_gom_00007,artwork_event_gom_0001,event_l05aniv_b_0002,100,SSR,13
e,202603025,artwork_fragment_event_gom_00008,artwork_event_gom_0001,event_l05aniv_b_0002,100,SSR,14
e,202603025,artwork_fragment_event_gom_00009,artwork_event_gom_0001,event_l05aniv_b_0003,100,SSR,1
e,202603025,artwork_fragment_event_gom_00010,artwork_event_gom_0001,event_l05aniv_b_0003,100,SSR,8
e,202603025,artwork_fragment_event_gom_00011,artwork_event_gom_0001,event_l05aniv_b_0003,100,SSR,10
e,202603025,artwork_fragment_event_gom_00012,artwork_event_gom_0001,event_l05aniv_b_0003,100,SSR,16
e,202603025,artwork_fragment_event_gom_00013,artwork_event_gom_0001,event_l05aniv_b_0004,100,SSR,6
e,202603025,artwork_fragment_event_gom_00014,artwork_event_gom_0001,event_l05aniv_b_0004,100,SSR,11
e,202603025,artwork_fragment_event_gom_00015,artwork_event_gom_0001,event_l05aniv_b_0004,100,SSR,12
e,202603025,artwork_fragment_event_gom_00016,artwork_event_gom_0001,event_l05aniv_b_0004,100,SSR,15
