ENABLE,id,group_id,resource_type,resource_id,resource_amount,weight,pickup,release_key
e,Fest_Xmas_001_1,Fest_Xmas_001,Unit,chara_yuw_00102,1,351,1,202512015
e,Fest_Xmas_001_2,Fest_Xmas_001,Unit,chara_spy_00101,1,81,0,202512015
e,Fest_Xmas_001_3,Fest_Xmas_001,Unit,chara_spy_00201,1,81,0,202512015
e,Fest_Xmas_001_4,Fest_Xmas_001,Unit,chara_spy_00001,1,81,0,202512015
e,Fest_Xmas_001_5,Fest_Xmas_001,Unit,chara_dan_00002,1,81,0,202512015
e,Fest_Xmas_001_6,Fest_Xmas_001,Unit,chara_gom_00001,1,81,0,202512015
e,Fest_Xmas_001_7,Fest_Xmas_001,Unit,chara_chi_00002,1,81,0,202512015
e,Fest_Xmas_001_8,Fest_Xmas_001,Unit,chara_kai_00002,1,81,0,202512015
e,Fest_Xmas_001_9,Fest_Xmas_001,Unit,chara_yuw_00001,1,81,0,202512015
e,Fest_Xmas_001_10,Fest_Xmas_001,Unit,chara_yuw_00101,1,81,0,202512015
e,Fest_Xmas_001_11,Fest_Xmas_001,Unit,chara_sur_00101,1,81,0,202512015
e,Fest_Xmas_001_12,Fest_Xmas_001,Unit,chara_jig_00001,1,81,0,202512015
e,Fest_Xmas_001_13,Fest_Xmas_001,Unit,chara_mag_00001,1,81,0,202512015
e,Fest_Xmas_001_14,Fest_Xmas_001,Unit,chara_sum_00101,1,81,0,202512015
e,Fest_Xmas_001_15,Fest_Xmas_001,Unit,chara_dan_00101,1,520,0,202512015
e,Fest_Xmas_001_16,Fest_Xmas_001,Unit,chara_chi_00201,1,520,0,202512015
e,Fest_Xmas_001_17,Fest_Xmas_001,Unit,chara_chi_00301,1,520,0,202512015
e,Fest_Xmas_001_18,Fest_Xmas_001,Unit,chara_kai_00301,1,520,0,202512015
e,Fest_Xmas_001_19,Fest_Xmas_001,Unit,chara_ron_00001,1,520,0,202512015
e,Fest_Xmas_001_20,Fest_Xmas_001,Unit,chara_aha_00101,1,520,0,202512015
e,Fest_Xmas_001_21,Fest_Xmas_001,Unit,chara_jig_00101,1,520,0,202512015
e,Fest_Xmas_001_22,Fest_Xmas_001,Unit,chara_dos_00001,1,520,0,202512015
e,Fest_Xmas_001_23,Fest_Xmas_001,Unit,chara_dos_00101,1,520,0,202512015
e,Fest_Xmas_001_24,Fest_Xmas_001,Unit,chara_gom_00101,1,1638,0,202512015
e,Fest_Xmas_001_25,Fest_Xmas_001,Unit,chara_bat_00001,1,1638,0,202512015
e,Fest_Xmas_001_26,Fest_Xmas_001,Unit,chara_bat_00101,1,1638,0,202512015
e,Fest_Xmas_001_27,Fest_Xmas_001,Unit,chara_kai_00101,1,1638,0,202512015
e,Fest_Xmas_001_28,Fest_Xmas_001,Unit,chara_sur_00201,1,1638,0,202512015
