ENABLE,id,sequence_set_id,sequence_group_id,sequence_element_id,priority_sequence_element_id,condition_type,condition_value,action_type,action_value,action_value2,summon_count,summon_interval,summon_animation_type,summon_position,move_start_condition_type,move_start_condition_value,move_stop_condition_type,move_stop_condition_value,move_restart_condition_type,move_restart_condition_value,move_loop_count,is_summon_unit_outpost_damage_invalidation,last_boss_trigger,aura_type,death_type,enemy_hp_coef,enemy_attack_coef,enemy_speed_coef,override_drop_battle_point,defeated_score,action_delay,deactivation_condition_type,deactivation_condition_value,release_key
e,tutorial_1_1,tutorial_1,"",1,"",ElapsedTime,20,SummonEnemy,e_glo_00001_tutorial_Normal_Blue,"",5,60,None,"",None,"",None,"",None,"","","","",Default,Normal,0.1,2,1.6,1,1,"",None,"",202509010
e,tutorial_1_2,tutorial_1,"",2,"",ElapsedTime,600,SummonEnemy,e_glo_00001_tutorial_Normal_Blue,"",1,0,Fall0,1.6,None,"",None,"",None,"","","","",Default,Normal,15,2,1.6,1,1,"",None,"",202509010
e,tutorial_1_3,tutorial_1,"",3,"",ElapsedTime,9000,SummonEnemy,e_glo_00001_tutorial_Normal_Blue,"",3,150,None,"",None,"",None,"",None,"","","","",Default,Normal,6,2,1.4,1,1,"",None,"",202509010
e,tutorial_1_4,tutorial_1,"",4,"",ElapsedTime,1350,SummonEnemy,e_glo_00001_tutorial_Normal_Blue,"",2,50,None,"",None,"",None,"",None,"","","","",Default,Normal,8,2,1.4,1,1,"",None,"",202509010
e,tutorial_2_1,tutorial_2,"",1,"",OutpostDamage,1,SummonEnemy,e_chi_00002_tutorial,"",1,100,None,"",None,"",None,"",None,"","","","",Default,Normal,1.8,0.1,0.8,1,1,"",None,"",202509010
e,tutorial_2_2,tutorial_2,"",2,"",ElapsedTime,100,SummonEnemy,e_kai_00002_tutorial,"",1,0,Fall0,0.95,FoeEnterSameKoma,"",None,"",None,"","","","",Default,Normal,1.8,0.1,0.8,1,1,"",None,"",202509010
e,tutorial_3_1,tutorial_3,"",1,"",ElapsedTime,1,SummonEnemy,e_spy_00101_tutorial,"",1,0,None,"",None,"",None,"",None,"","","","",Default,Normal,0.1,0.1,0.8,1,1,"",None,"",202509010
e,tutorial_3_2,tutorial_3,"",2,"",ElapsedTime,44,SummonEnemy,e_chi_00002_tutorial,"",1,0,None,"",None,"",None,"",None,"","","","",Default,Normal,0.1,0.1,0.8,1,1,"",None,"",202510025
e,tutorial_3_3,tutorial_3,"",3,"",ElapsedTime,88,SummonEnemy,e_kai_00002_tutorial,"",1,0,None,"",None,"",None,"",None,"","","","",Default,Normal,0.1,0.1,0.8,1,1,"",None,"",202510025
e,tutorial_3_4,tutorial_3,"",4,"",ElapsedTime,132,SummonEnemy,e_sur_00101_tutorial,"",1,0,None,"",None,"",None,"",None,"","","","",Default,Normal,0.1,0.1,0.8,1,1,"",None,"",202510025
e,tutorial_3_5,tutorial_3,"",5,"",ElapsedTime,176,SummonEnemy,e_dan_00002_tutorial,"",1,0,None,"",None,"",None,"",None,"","","","",Default,Normal,0.1,0.1,1.8,1,1,"",None,"",202510025
e,normal_chi_00001_1,normal_chi_00001,"",1,"",ElapsedTime,250,SummonEnemy,e_chi_00101_general_Normal_Colorless,"",2,350,None,"",None,"",None,"",None,"","","","",Default,Normal,1,1,1,"",0,"",None,"",202509010
e,normal_chi_00001_2,normal_chi_00001,"",2,"",ElapsedTime,700,SummonEnemy,e_chi_00101_general_Normal_Colorless,"",2,350,None,"",None,"",None,"",None,"","","","",Default,Normal,1,1,1,"",0,"",None,"",202509010
e,normal_chi_00001_3,normal_chi_00001,"",3,"",ElapsedTime,1200,SummonEnemy,e_chi_00101_general_Normal_Colorless,"",1,0,None,"",None,"",None,"",None,"","","","",Default,Normal,1,1,1,"",0,"",None,"",202509010
e,normal_chi_00001_4,normal_chi_00001,"",4,"",FriendUnitDead,3,SummonEnemy,e_chi_00101_general_Normal_Colorless,"",10,500,None,"",None,"",None,"",None,"","","","",Default,Normal,1,1,1,"",0,"",None,"",202509010
e,normal_chi_00001_5,normal_chi_00001,"",5,"",ElapsedTime,1500,SummonEnemy,e_chi_00101_general_Normal_Yellow,"",1,0,None,"",None,"",None,"",None,"","","","",Default,Normal,1,1,1,"",0,"",None,"",202509010
e,normal_chi_00001_6,normal_chi_00001,"",6,"",ElapsedTime,1700,SummonEnemy,e_chi_00101_general_Normal_Yellow,"",2,500,None,"",None,"",None,"",None,"","","","",Default,Normal,1,1,1,"",0,"",None,"",202509010
e,normal_chi_00001_7,normal_chi_00001,"",7,"",FriendUnitDead,5,SummonEnemy,e_chi_00101_general_Normal_Yellow,"",2,500,None,"",None,"",None,"",None,"","","","",Default,Normal,1,1,1,"",0,"",None,"",202509010
e,normal_chi_00001_8,normal_chi_00001,"",8,"",ElapsedTime,2300,SummonEnemy,e_chi_00101_general_Normal_Yellow,"",1,0,None,"",None,"",None,"",None,"","","","",Default,Normal,1,1,1,"",0,"",None,"",202509010
e,normal_chi_00001_9,normal_chi_00001,"",9,"",FriendUnitDead,8,SummonEnemy,e_chi_00101_general_Normal_Yellow,"",3,350,Fall,1.9,None,"",None,"",None,"","","","",Default,Normal,1,1,1,"",0,"",None,"",202509010
e,normal_chi_00001_10,normal_chi_00001,"",10,"",FriendUnitDead,8,SummonEnemy,e_chi_00101_general_Normal_Yellow,"",3,350,Fall,1.8,None,"",None,"",None,"","","","",Default,Normal,1,1,1,"",0,"",None,"",202509010
e,normal_chi_00001_11,normal_chi_00001,"",11,"",FriendUnitDead,8,SummonEnemy,e_chi_00101_general_Normal_Colorless,"",20,500,None,"",None,"",None,"",None,"","","","",Default,Normal,1,1,1,"",0,"",None,"",202509010
e,normal_chi_00001_12,normal_chi_00001,"",12,"",ElapsedTime,3000,SummonEnemy,e_chi_00101_general_Normal_Yellow,"",1,0,None,"",None,"",None,"",None,"","","","",Default,Normal,1,1,1,"",0,"",None,"",202509010
e,normal_chi_00001_13,normal_chi_00001,"",13,"",FriendUnitDead,12,SummonEnemy,e_chi_00101_general_Normal_Yellow,"",3,750,None,1.83,None,"",None,"",None,"","","","",Default,Normal,1,1,1,"",0,"",None,"",202509010
e,normal_chi_00001_14,normal_chi_00001,"",14,"",FriendUnitDead,12,SummonEnemy,e_chi_00101_general_Normal_Yellow,"",3,750,None,1.86,None,"",None,"",None,"","","","",Default,Normal,1,1,1,"",0,"",None,"",202509010
e,normal_chi_00001_15,normal_chi_00001,"",15,"",FriendUnitDead,12,SummonEnemy,e_chi_00101_general_Normal_Yellow,"",3,750,None,1.88,None,"",None,"",None,"","","","",Default,Normal,1,1,1,"",0,"",None,"",202509010
