ENABLE,id,mst_auto_player_sequence_id,mst_auto_player_sequence_set_id,bgm_asset_key,boss_bgm_asset_key,loop_background_asset_key,player_outpost_asset_key,mst_page_id,mst_enemy_outpost_id,mst_defense_target_id,boss_mst_enemy_stage_parameter_id,boss_count,normal_enemy_hp_coef,normal_enemy_attack_coef,normal_enemy_speed_coef,boss_enemy_hp_coef,boss_enemy_attack_coef,boss_enemy_speed_coef,release_key
e,pvp_sur_01,,,SSE_SBG_003_007,,,,pvp_sur_01,pvp,,1,,1,1,1,1,1,1,202512010
e,pvp_sur_02,,,SSE_SBG_003_007,,,,pvp_sur_02,pvp,,1,,1,1,1,1,1,1,202512010
e,event_sur1_1day_00001,event_sur1_1day_00001,event_sur1_1day_00001,SSE_SBG_003_001,,,,event_sur1_1day_00001,event_sur1_1day_00001,,1,,1,1,1,1,1,1,202512010
e,event_sur1_charaget01_00001,event_sur1_charaget01_00001,event_sur1_charaget01_00001,SSE_SBG_003_001,SSE_SBG_003_004,,,event_sur1_charaget01_00001,event_sur1_charaget01_00001,,1,,1,1,1,1,1,1,202512010
e,event_sur1_charaget01_00002,event_sur1_charaget01_00002,event_sur1_charaget01_00002,SSE_SBG_003_001,SSE_SBG_003_004,,,event_sur1_charaget01_00002,event_sur1_charaget01_00002,,1,,1,1,1,1,1,1,202512010
e,event_sur1_charaget01_00003,event_sur1_charaget01_00003,event_sur1_charaget01_00003,SSE_SBG_003_001,SSE_SBG_003_004,,,event_sur1_charaget01_00003,event_sur1_charaget01_00003,,1,,1,1,1,1,1,1,202512010
e,event_sur1_charaget01_00004,event_sur1_charaget01_00004,event_sur1_charaget01_00004,SSE_SBG_003_001,SSE_SBG_003_004,,,event_sur1_charaget01_00004,event_sur1_charaget01_00004,,1,,1,1,1,1,1,1,202512010
e,event_sur1_charaget01_00005,event_sur1_charaget01_00005,event_sur1_charaget01_00005,SSE_SBG_003_001,SSE_SBG_003_004,,,event_sur1_charaget01_00005,event_sur1_charaget01_00005,,1,,1,1,1,1,1,1,202512010
e,event_sur1_charaget01_00006,event_sur1_charaget01_00006,event_sur1_charaget01_00006,SSE_SBG_003_001,SSE_SBG_003_004,,,event_sur1_charaget01_00006,event_sur1_charaget01_00006,,1,,1,1,1,1,1,1,202512010
e,event_sur1_charaget01_00007,event_sur1_charaget01_00007,event_sur1_charaget01_00007,SSE_SBG_003_001,SSE_SBG_003_004,,,event_sur1_charaget01_00007,event_sur1_charaget01_00007,,1,,1,1,1,1,1,1,202512010
e,event_sur1_charaget01_00008,event_sur1_charaget01_00008,event_sur1_charaget01_00008,SSE_SBG_003_001,SSE_SBG_003_004,,,event_sur1_charaget01_00008,event_sur1_charaget01_00008,,1,,1,1,1,1,1,1,202512010
e,event_sur1_challenge01_00001,event_sur1_challenge01_00001,event_sur1_challenge01_00001,SSE_SBG_003_001,SSE_SBG_003_004,,,event_sur1_challenge01_00001,event_sur1_challenge01_00001,,1,,1,1,1,1,1,1,202512010
e,event_sur1_challenge01_00002,event_sur1_challenge01_00002,event_sur1_challenge01_00002,SSE_SBG_003_001,SSE_SBG_003_004,,,event_sur1_challenge01_00002,event_sur1_challenge01_00002,,1,1,1,1,1,1,1,1,202512010
e,event_sur1_challenge01_00003,event_sur1_challenge01_00003,event_sur1_challenge01_00003,SSE_SBG_003_001,SSE_SBG_003_004,,,event_sur1_challenge01_00003,event_sur1_challenge01_00003,,1,,1,1,1,1,1,1,202512010
e,event_sur1_challenge01_00004,event_sur1_challenge01_00004,event_sur1_challenge01_00004,SSE_SBG_003_001,SSE_SBG_003_004,,,event_sur1_challenge01_00004,event_sur1_challenge01_00004,,1,,1,1,1,1,1,1,202512010
e,event_sur1_savage_00001,event_sur1_savage_00001,event_sur1_savage_00001,SSE_SBG_003_007,,,,event_sur1_savage_00001,event_sur1_savage_00001,,1,,1,1,1,1,1,1,202512010
e,event_sur1_savage_00002,event_sur1_savage_00002,event_sur1_savage_00002,SSE_SBG_003_007,,,,event_sur1_savage_00002,event_sur1_savage_00002,,1,,1,1,1,1,1,1,202512010
e,event_sur1_savage_00003,event_sur1_savage_00003,event_sur1_savage_00003,SSE_SBG_003_007,,,,event_sur1_savage_00003,event_sur1_savage_00003,,1,,1,1,1,1,1,1,202512010
e,raid_sur1_00001,raid_sur1_00001,raid_sur1_00001,SSE_SBG_003_007,,,,raid_sur1_00001,raid_sur1_00001,,,,1,1,1,1,1,1,202512010
