ENABLE,id,release_key,mst_event_id,criterion_type,criterion_value,criterion_count,unlock_criterion_type,unlock_criterion_value,unlock_criterion_count,group_key,mst_mission_reward_group_id,sort_order,destination_scene
e,event_yuw_00001_1,202511020,event_yuw_00001,SpecificUnitGradeUpCount,chara_yuw_00501,2,__NULL__,,0,,yuw_00001_event_reward_01,1,UnitList
e,event_yuw_00001_2,202511020,event_yuw_00001,SpecificUnitGradeUpCount,chara_yuw_00501,3,__NULL__,,0,,yuw_00001_event_reward_02,2,UnitList
e,event_yuw_00001_3,202511020,event_yuw_00001,SpecificUnitGradeUpCount,chara_yuw_00501,4,__NULL__,,0,,yuw_00001_event_reward_03,3,UnitList
e,event_yuw_00001_4,202511020,event_yuw_00001,SpecificUnitGradeUpCount,chara_yuw_00501,5,__NULL__,,0,,yuw_00001_event_reward_04,4,UnitList
e,event_yuw_00001_5,202511020,event_yuw_00001,SpecificUnitLevel,chara_yuw_00501,20,__NULL__,,0,,yuw_00001_event_reward_05,5,UnitList
e,event_yuw_00001_6,202511020,event_yuw_00001,SpecificUnitLevel,chara_yuw_00501,30,__NULL__,,0,,yuw_00001_event_reward_06,6,UnitList
e,event_yuw_00001_7,202511020,event_yuw_00001,SpecificUnitLevel,chara_yuw_00501,40,__NULL__,,0,,yuw_00001_event_reward_07,7,UnitList
e,event_yuw_00001_8,202511020,event_yuw_00001,SpecificUnitLevel,chara_yuw_00501,50,__NULL__,,0,,yuw_00001_event_reward_08,8,UnitList
e,event_yuw_00001_9,202511020,event_yuw_00001,SpecificUnitLevel,chara_yuw_00501,60,__NULL__,,0,,yuw_00001_event_reward_09,9,UnitList
e,event_yuw_00001_10,202511020,event_yuw_00001,SpecificUnitLevel,chara_yuw_00501,70,__NULL__,,0,,yuw_00001_event_reward_10,10,UnitList
e,event_yuw_00001_11,202511020,event_yuw_00001,SpecificUnitLevel,chara_yuw_00501,80,__NULL__,,0,,yuw_00001_event_reward_11,11,UnitList
e,event_yuw_00001_12,202511020,event_yuw_00001,SpecificUnitGradeUpCount,chara_yuw_00601,2,__NULL__,,0,,yuw_00001_event_reward_12,12,UnitList
e,event_yuw_00001_13,202511020,event_yuw_00001,SpecificUnitGradeUpCount,chara_yuw_00601,3,__NULL__,,0,,yuw_00001_event_reward_13,13,UnitList
e,event_yuw_00001_14,202511020,event_yuw_00001,SpecificUnitGradeUpCount,chara_yuw_00601,4,__NULL__,,0,,yuw_00001_event_reward_14,14,UnitList
e,event_yuw_00001_15,202511020,event_yuw_00001,SpecificUnitGradeUpCount,chara_yuw_00601,5,__NULL__,,0,,yuw_00001_event_reward_15,15,UnitList
e,event_yuw_00001_16,202511020,event_yuw_00001,SpecificUnitLevel,chara_yuw_00601,20,__NULL__,,0,,yuw_00001_event_reward_16,16,UnitList
e,event_yuw_00001_17,202511020,event_yuw_00001,SpecificUnitLevel,chara_yuw_00601,30,__NULL__,,0,,yuw_00001_event_reward_17,17,UnitList
e,event_yuw_00001_18,202511020,event_yuw_00001,SpecificUnitLevel,chara_yuw_00601,40,__NULL__,,0,,yuw_00001_event_reward_18,18,UnitList
e,event_yuw_00001_19,202511020,event_yuw_00001,SpecificUnitLevel,chara_yuw_00601,50,__NULL__,,0,,yuw_00001_event_reward_19,19,UnitList
e,event_yuw_00001_20,202511020,event_yuw_00001,SpecificUnitLevel,chara_yuw_00601,60,__NULL__,,0,,yuw_00001_event_reward_20,20,UnitList
e,event_yuw_00001_21,202511020,event_yuw_00001,SpecificUnitLevel,chara_yuw_00601,70,__NULL__,,0,,yuw_00001_event_reward_21,21,UnitList
e,event_yuw_00001_22,202511020,event_yuw_00001,SpecificUnitLevel,chara_yuw_00601,80,__NULL__,,0,,yuw_00001_event_reward_22,22,UnitList
