ENABLE,id,sequence_set_id,sequence_group_id,sequence_element_id,priority_sequence_element_id,condition_type,condition_value,action_type,action_value,action_value2,summon_count,summon_interval,summon_animation_type,summon_position,move_start_condition_type,move_start_condition_value,move_stop_condition_type,move_stop_condition_value,move_restart_condition_type,move_restart_condition_value,move_loop_count,is_summon_unit_outpost_damage_invalidation,last_boss_trigger,aura_type,death_type,enemy_hp_coef,enemy_attack_coef,enemy_speed_coef,override_drop_battle_point,defeated_score,action_delay,deactivation_condition_type,deactivation_condition_value,release_key
e,event_yuw1_1day_00001_1,event_yuw1_1day_00001,,1,,ElapsedTime,100,SummonEnemy,c_yuw_00601_1d1c_Normal_Colorless,,1,0,None,,None,,None,,None,,,,,Default,Normal,2,0.3,1,,0,,None,,202511020
e,event_yuw1_1day_00001_2,event_yuw1_1day_00001,,2,,ElapsedTime,600,SummonEnemy,c_yuw_00001_1d1c_Normal_Colorless,,1,0,None,,None,,None,,None,,,,,Default,Normal,1.8,0.4,1,,0,,None,,202511020
e,event_yuw1_charaget01_00001_1,event_yuw1_charaget01_00001,,1,,InitialSummon,1,SummonEnemy,c_yuw_00601_753get_Boss_Colorless,,1,0,None,1.65,ElapsedTime,200,None,,None,,,,,Default,Normal,2,1,1,,0,,None,,202511020
e,event_yuw1_charaget01_00002_1,event_yuw1_charaget01_00002,,1,,EnterTargetKomaIndex,0,SummonEnemy,c_yuw_00001_753get_Normal_Green,,1,0,None,,None,,None,,None,,,,,Default,Normal,2,0.8,1,,0,,None,,202511020
e,event_yuw1_charaget01_00003_1,event_yuw1_charaget01_00003,,1,,EnterTargetKomaIndex,0,SummonEnemy,c_yuw_00101_753get_Normal_Green,,1,0,None,,None,,None,,None,,,,,Boss,Normal,1.5,1,1,,0,,None,,202511020
e,event_yuw1_charaget01_00003_2,event_yuw1_charaget01_00003,,2,,EnterTargetKomaIndex,0,SummonEnemy,c_yuw_00001_753get_Boss_Green,,1,0,None,,None,,None,,None,,,,,Default,Normal,2.4,1,1,,0,300,None,,202511020
e,event_yuw1_charaget01_00004_1,event_yuw1_charaget01_00004,,1,,ElapsedTime,200,SummonEnemy,c_yuw_00201_753get_Normal_Green,,1,0,None,,None,,None,,None,,,,,Boss,Normal,3,2.5,1,,0,,None,,202511020
e,event_yuw1_charaget01_00005_1,event_yuw1_charaget01_00005,,1,,ElapsedTime,0,SummonEnemy,c_yuw_00201_753get_Normal_Green,,1,0,None,,None,,None,,None,,,1,,Boss,Normal,2,2.8,1,50,0,,None,,202511020
e,event_yuw1_charaget01_00005_2,event_yuw1_charaget01_00005,,2,,FriendUnitDead,1,SummonEnemy,c_yuw_00201_753get_Normal_Green,,1,0,Fall4,0.75,None,,None,,None,,,1,,Boss,Normal,3,2.8,1,,0,50,None,,202511020
e,event_yuw1_charaget01_00006_1,event_yuw1_charaget01_00006,,1,,ElapsedTime,200,SummonEnemy,c_yuw_00501_753get_Boss_Green,,1,0,None,,None,,None,,None,,,,,Default,Normal,3.5,4,1,,0,,None,,202511020
e,event_yuw1_charaget01_00007_1,event_yuw1_charaget01_00007,,1,,InitialSummon,0,SummonEnemy,c_yuw_00201_753get_Normal_Green,,1,0,None,0.85,ElapsedTime,300,None,,None,,,,,Default,Normal,3,2,1,,0,,None,,202511020
e,event_yuw1_charaget01_00007_2,event_yuw1_charaget01_00007,,2,,ElapsedTime,2300,SummonEnemy,c_yuw_00501_753get_Boss_Green,,1,0,None,,None,,None,,None,,,,,Default,Normal,4.5,4,1,,0,,None,,202511020
e,event_yuw1_charaget01_00008_1,event_yuw1_charaget01_00008,,1,,ElapsedTime,200,SummonEnemy,c_yuw_00501_753get_Boss_Green,,1,0,None,,None,,None,,None,,,,,Default,Normal,2,4,1,50,0,,None,,202511020
e,event_yuw1_charaget01_00008_2,event_yuw1_charaget01_00008,,2,,FriendUnitDead,1,SummonEnemy,c_yuw_00501_753get_Boss_Green,,1,0,None,,None,,None,,None,,,,,Default,Normal,4,4,1,,0,50,None,,202511020
e,event_yuw1_charaget02_00001_1,event_yuw1_charaget02_00001,,1,,EnterTargetKomaIndex,0,SummonEnemy,c_yuw_00301_okumuraget_Normal_Colorless,,1,0,None,,None,,None,,None,,,,,Boss,Normal,2,1.5,1,,0,,None,,202511020
e,event_yuw1_charaget02_00002_1,event_yuw1_charaget02_00002,,1,,ElapsedTime,200,SummonEnemy,c_yuw_00301_okumuraget_Boss_Blue,,1,0,None,,None,,None,,None,,,,,Default,Normal,2,1.5,1,,0,,None,,202511020
e,event_yuw1_charaget02_00003_1,event_yuw1_charaget02_00003,,1,,ElapsedTime,0,SummonEnemy,c_yuw_00001_okumuraget_Normal_Blue,,1,0,None,,None,,None,,None,,,,,Boss,Normal,1.5,0.8,1,,0,,None,,202511020
e,event_yuw1_charaget02_00003_2,event_yuw1_charaget02_00003,,2,,ElapsedTime,1900,SummonEnemy,c_yuw_00301_okumuraget_Boss_Blue,,1,0,None,,None,,None,,None,,,,,Default,Normal,2.4,2,1,,0,,None,,202511020
e,event_yuw1_charaget02_00004_1,event_yuw1_charaget02_00004,,1,,EnterTargetKomaIndex,0,SummonEnemy,c_yuw_00401_okumuraget_Normal_Blue,,1,0,None,,None,,None,,None,,,,,Boss,Normal,3,1.8,1,,0,,None,,202511020
e,event_yuw1_charaget02_00005_1,event_yuw1_charaget02_00005,,1,,ElapsedTime,0,SummonEnemy,c_yuw_00001_okumuraget_Normal_Blue,,1,0,None,,None,,None,,None,,,,,Boss,Normal,2,1,1,500,0,,None,,202511020
e,event_yuw1_charaget02_00005_2,event_yuw1_charaget02_00005,,2,,FriendUnitDead,1,SummonEnemy,c_yuw_00001_okumuraget_Normal_Blue,,1,0,None,,None,,None,,None,,,,,Boss,Normal,3,1,1,,0,200,None,,202511020
e,event_yuw1_charaget02_00005_3,event_yuw1_charaget02_00005,,3,,FriendUnitDead,1,SummonEnemy,c_yuw_00401_okumuraget_Boss_Blue,,1,0,None,,None,,None,,None,,,,,Default,Normal,5,1.6,1,,0,75,None,,202511020
e,event_yuw1_charaget02_00006_1,event_yuw1_charaget02_00006,,1,,InitialSummon,0,SummonEnemy,c_yuw_00001_okumuraget_Boss_Blue,,1,0,None,0.75,EnterTargetKoma,0,None,,None,,,,,Default,Normal,2,1.3,1,500,0,,None,,202511020
e,event_yuw1_charaget02_00006_2,event_yuw1_charaget02_00006,,2,,FriendUnitDead,1,SummonEnemy,c_yuw_00101_okumuraget_Boss_Blue,,1,0,None,,None,,None,,None,,,,,Default,Normal,2,1.8,1,500,0,,None,,202511020
e,event_yuw1_charaget02_00006_3,event_yuw1_charaget02_00006,,3,,FriendUnitDead,1,SummonEnemy,c_yuw_00301_okumuraget_Boss_Blue,,1,0,None,,None,,None,,None,,,,,Default,Normal,2.5,1.8,1,500,0,1500,None,,202511020
e,event_yuw1_charaget02_00006_4,event_yuw1_charaget02_00006,,4,,FriendUnitDead,1,SummonEnemy,c_yuw_00401_okumuraget_Boss_Blue,,1,0,None,,None,,None,,None,,,,,Default,Normal,2.5,1.7,1,500,0,2000,None,,202511020
e,event_yuw1_charaget02_00007_1,event_yuw1_charaget02_00007,,1,,EnterTargetKomaIndex,2,SummonEnemy,c_yuw_00601_okumuraget_Boss_Blue,,1,0,None,,None,,None,,None,,,,,Default,Normal,5,3,1,,0,,None,,202511020
e,event_yuw1_charaget02_00008_1,event_yuw1_charaget02_00008,,1,,ElapsedTime,0,SummonEnemy,c_yuw_00601_okumuraget_Normal_Blue,,1,0,None,,None,,None,,None,,,,,Default,Normal,2,3,1,,0,,None,,202511020
e,event_yuw1_charaget02_00008_2,event_yuw1_charaget02_00008,,2,,FriendUnitDead,1,SummonEnemy,c_yuw_00601_okumuraget_Normal_Blue,,1,0,None,,None,,None,,None,,,,,Default,Normal,3,3,1,,0,70,None,,202511020
e,event_yuw1_charaget02_00008_3,event_yuw1_charaget02_00008,,3,,FriendUnitDead,1,SummonEnemy,c_yuw_00401_okumuraget_Boss_Blue,,1,0,None,,None,,None,,None,,,,,Default,Normal,4,4,1,,0,100,None,,202511020
e,event_yuw1_challenge01_00001_1,event_yuw1_challenge01_00001,,1,,ElapsedTime,300,SummonEnemy,c_yuw_00001_okumuraget_Boss_Blue,,1,0,None,,None,,None,,None,,,,,Boss,Normal,7,1.7,1,,0,,None,,202511020
e,event_yuw1_challenge01_00002_1,event_yuw1_challenge01_00002,,1,,ElapsedTime,100,SummonEnemy,c_yuw_00001_challenge_Normal_Red,,1,0,None,,None,,None,,None,,,,,Default,Normal,4.2,1.3,1,50,0,,None,,202511020
e,event_yuw1_challenge01_00002_2,event_yuw1_challenge01_00002,,groupchange_1,,FriendUnitDead,1,SwitchSequenceGroup,w1,,,,None,,None,,None,,None,,,,,Default,Normal,1,1,1,,0,,None,,202511020
e,event_yuw1_challenge01_00002_3,event_yuw1_challenge01_00002,,2,,ElapsedTime,3000,SummonEnemy,c_yuw_00101_challengekb_Boss_Red,,1,0,Fall4,1.9,None,,None,,None,,,,,Boss,Normal,5.8,2.5,1,50,0,,None,,202511020
e,event_yuw1_challenge01_00002_4,event_yuw1_challenge01_00002,w1,3,,ElapsedTimeSinceSequenceGroupActivated,0,SummonEnemy,c_yuw_00101_challengekb_Boss_Red,,1,0,Fall4,1.9,None,,None,,None,,,,,Boss,Normal,5.8,2.5,1,50,0,,ElapsedTime,2950,202511020
e,event_yuw1_challenge01_00003_1,event_yuw1_challenge01_00003,,1,,ElapsedTime,300,SummonEnemy,c_yuw_00001_challenge_Normal_Red,,1,0,None,,None,,None,,None,,,,,Boss,Normal,6.3,1.6,1,50,0,,None,,202511020
e,event_yuw1_challenge01_00003_2,event_yuw1_challenge01_00003,,2,,FriendUnitDead,1,SummonEnemy,c_yuw_00101_challenge_Normal_Red,,1,0,None,,None,,None,,None,,,1,,Boss,Normal,4.8,2,1,100,0,,None,,202511020
e,event_yuw1_challenge01_00003_3,event_yuw1_challenge01_00003,,3,,FriendUnitDead,1,SummonEnemy,c_yuw_00301_challengeburn_Boss_Red,,1,0,None,,None,,None,,None,,,,,Default,Normal,9.3,2,1,200,0,500,None,,202511020
e,event_yuw1_challenge01_00004_1,event_yuw1_challenge01_00004,,1,,ElapsedTime,0,SummonEnemy,c_yuw_00001_challenge_Normal_Green,,1,0,None,,None,,None,,None,,,1,,Default,Normal,3,1.5,1,25,0,,None,,202511020
e,event_yuw1_challenge01_00004_2,event_yuw1_challenge01_00004,,2,,ElapsedTime,900,SummonEnemy,c_yuw_00101_challenge_Normal_Green,,1,0,None,,None,,None,,None,,,1,,Default,Normal,3,2.4,1,25,0,,None,,202511020
e,event_yuw1_challenge01_00004_3,event_yuw1_challenge01_00004,,3,,ElapsedTime,1800,SummonEnemy,c_yuw_00301_challenge_Normal_Green,,1,0,None,,None,,None,,None,,,1,,Default,Normal,3,2.4,1,25,0,,None,,202511020
e,event_yuw1_challenge01_00004_4,event_yuw1_challenge01_00004,,4,,ElapsedTime,2400,SummonEnemy,c_yuw_00401_challenge_Boss_Green,,1,0,None,,None,,None,,None,,,1,,Default,Normal,10,4.5,1,300,0,,None,,202511020
e,event_yuw1_challenge01_00004_5,event_yuw1_challenge01_00004,,5,,FriendUnitDead,4,SummonEnemy,c_yuw_00101_challenge_Normal_Green,,1,0,None,,None,,None,,None,,,1,,Default,Normal,4,3,1,25,0,,None,,202511020
e,event_yuw1_challenge01_00004_6,event_yuw1_challenge01_00004,,6,,FriendUnitDead,4,SummonEnemy,c_yuw_00301_challenge_Normal_Green,,1,0,None,,None,,None,,None,,,1,,Default,Normal,4,3,1,25,0,700,None,,202511020
e,event_yuw1_challenge01_00004_7,event_yuw1_challenge01_00004,,7,,FriendUnitDead,4,SummonEnemy,c_yuw_00401_challenge_Normal_Green,,1,0,None,,None,,None,,None,,,1,,Default,Normal,4,3,1,25,0,1200,None,,202511020
e,event_yuw1_challenge01_00004_8,event_yuw1_challenge01_00004,,8,,FriendUnitDead,4,SummonEnemy,c_yuw_00001_challenge_Boss_Green,,1,0,None,,None,,None,,None,,,1,,Default,Normal,10,2.5,1,300,0,1500,None,,202511020
e,event_yuw1_savage_00001_1,event_yuw1_savage_00001,,1,,ElapsedTime,0,SummonEnemy,e_glo_00001_savagetank_Normal_Colorless,,2,100,None,,None,,None,,None,,,,,Default,Normal,0.8,2.5,1,20,0,,None,,202511020
e,event_yuw1_savage_00001_2,event_yuw1_savage_00001,,2,,ElapsedTime,800,SummonEnemy,e_glo_00001_savageyuwburn_Normal_Red,,10,1200,None,,None,,None,,None,,,,,Default,Normal,0.45,2.2,1,10,0,,None,,202511020
