ENABLE,id,group_id,resource_type,resource_id,resource_amount,weight,pickup,release_key
e,Pickup_you_001_1,Pickup_you_001,Unit,chara_you_00001,1,50,1,202601010
e,Pickup_you_001_2,Pickup_you_001,Unit,chara_you_00101,1,150,1,202601010
e,Pickup_you_001_3,Pickup_you_001,Unit,chara_you_00201,1,800,0,202601010
e,Pickup_you_001_4,Pickup_you_001,Unit,chara_you_00301,1,800,0,202601010
e,Pickup_you_001_5,Pickup_you_001,Unit,chara_kai_00101,1,150,0,202601010
e,Pickup_you_001_6,Pickup_you_001,Unit,chara_kai_00301,1,150,0,202601010
e,Pickup_you_001_7,Pickup_you_001,Unit,chara_spy_00501,1,150,0,202601010
e,Pickup_you_001_8,Pickup_you_001,Unit,chara_spy_00201,1,150,0,202601010
e,Pickup_you_001_9,Pickup_you_001,Unit,chara_spy_00101,1,150,0,202601010
e,Pickup_you_001_10,Pickup_you_001,Unit,chara_mag_00401,1,150,0,202601010
e,Pickup_you_001_11,Pickup_you_001,Unit,chara_dan_00301,1,150,0,202601010
e,Pickup_you_001_12,Pickup_you_001,Unit,chara_dan_00101,1,800,0,202601010
e,Pickup_you_001_13,Pickup_you_001,Unit,chara_chi_00201,1,800,0,202601010
e,Pickup_you_001_14,Pickup_you_001,Unit,chara_chi_00301,1,800,0,202601010
e,Pickup_you_001_15,Pickup_you_001,Unit,chara_kai_00301,1,800,0,202601010
e,fixd_Pickup_you_001_1,fixd_Pickup_you_001,Unit,chara_you_00001,1,50,1,202601010
e,fixd_Pickup_you_001_2,fixd_Pickup_you_001,Unit,chara_you_00101,1,150,1,202601010
e,fixd_Pickup_you_001_3,fixd_Pickup_you_001,Unit,chara_kai_00101,1,200,0,202601010
e,fixd_Pickup_you_001_4,fixd_Pickup_you_001,Unit,chara_kai_00301,1,200,0,202601010
e,fixd_Pickup_you_001_5,fixd_Pickup_you_001,Unit,chara_spy_00501,1,200,0,202601010
e,fixd_Pickup_you_001_6,fixd_Pickup_you_001,Unit,chara_spy_00201,1,200,0,202601010
e,fixd_Pickup_you_001_7,fixd_Pickup_you_001,Unit,chara_spy_00101,1,200,0,202601010
e,fixd_Pickup_you_001_8,fixd_Pickup_you_001,Unit,chara_mag_00401,1,200,0,202601010
e,fixd_Pickup_you_001_9,fixd_Pickup_you_001,Unit,chara_dan_00301,1,200,0,202601010
