ENABLE,id,mst_page_id,row,height,koma_line_layout_asset_key,koma1_asset_key,koma1_width,koma1_back_ground_offset,koma1_effect_type,koma1_effect_parameter1,koma1_effect_parameter2,koma1_effect_target_side,koma1_effect_target_colors,koma1_effect_target_roles,koma2_asset_key,koma2_width,koma2_back_ground_offset,koma2_effect_type,koma2_effect_parameter1,koma2_effect_parameter2,koma2_effect_target_side,koma2_effect_target_colors,koma2_effect_target_roles,koma3_asset_key,koma3_width,koma3_back_ground_offset,koma3_effect_type,koma3_effect_parameter1,koma3_effect_parameter2,koma3_effect_target_side,koma3_effect_target_colors,koma3_effect_target_roles,koma4_asset_key,koma4_width,koma4_back_ground_offset,koma4_effect_type,koma4_effect_parameter1,koma4_effect_parameter2,koma4_effect_target_side,koma4_effect_target_colors,koma4_effect_target_roles,release_key
e,pvp_yuw_01_1,pvp_yuw_01,1,0.55,6,yuw_00001,0.5,-1,None,0,0,All,All,All,yuw_00001,0.5,-1,Gust,250,0.3,All,All,All,,,__NULL__,None,,,__NULL__,,,,,__NULL__,None,,,__NULL__,,,202511020
e,pvp_yuw_01_2,pvp_yuw_01,2,0.55,1,yuw_00001,1,-1,Gust,250,0.3,All,All,All,,,__NULL__,None,,,__NULL__,,,,,__NULL__,None,,,__NULL__,,,,,__NULL__,None,,,__NULL__,,,202511020
e,pvp_yuw_01_3,pvp_yuw_01,3,0.55,6,yuw_00001,0.5,-1,Gust,250,0.3,All,All,All,yuw_00001,0.5,-1,None,0,0,All,All,All,,,__NULL__,None,,,__NULL__,,,,,__NULL__,None,,,__NULL__,,,202511020
e,pvp_yuw_02_1,pvp_yuw_02,1,0.55,4,yuw_00001,0.75,-1,None,0,0,All,All,All,yuw_00001,0.25,-1,None,0,0,All,All,All,,,__NULL__,None,,,__NULL__,,,,,__NULL__,None,,,__NULL__,,,202511020
e,pvp_yuw_02_2,pvp_yuw_02,2,0.55,6,yuw_00001,0.5,-1,None,0,0,All,All,All,yuw_00001,0.5,-1,None,0,0,All,All,All,,,__NULL__,None,,,__NULL__,,,,,__NULL__,None,,,__NULL__,,,202511020
e,pvp_yuw_02_3,pvp_yuw_02,3,0.55,5,yuw_00001,0.25,-1,None,0,0,All,All,All,yuw_00001,0.75,-1,None,0,0,All,All,All,,,__NULL__,None,,,__NULL__,,,,,__NULL__,None,,,__NULL__,,,202511020
e,event_yuw1_1day_00001_1,event_yuw1_1day_00001,1,0.55,2,glo_00011,0.6,-1,None,0,0,All,All,All,glo_00011,0.4,-1,None,0,0,All,All,All,,,__NULL__,None,,,__NULL__,,,,,__NULL__,None,,,__NULL__,,,202511020
e,event_yuw1_1day_00001_2,event_yuw1_1day_00001,2,0.55,3,glo_00011,0.4,0,None,0,0,All,All,All,glo_00011,0.6,0,None,0,0,All,All,All,,,__NULL__,None,,,__NULL__,,,,,__NULL__,None,,,__NULL__,,,202511020
e,event_yuw1_charaget01_00001_1,event_yuw1_charaget01_00001,1,0.55,3,glo_00008,0.4,-1,None,0,0,All,All,All,glo_00008,0.6,-1,None,0,0,All,All,All,,,__NULL__,None,,,__NULL__,,,,,__NULL__,None,,,__NULL__,,,202511020
e,event_yuw1_charaget01_00001_2,event_yuw1_charaget01_00001,2,0.55,4,glo_00008,0.75,0.3,None,0,0,All,All,All,glo_00008,0.25,0.3,None,0,0,All,All,All,,,__NULL__,None,,,__NULL__,,,,,__NULL__,None,,,__NULL__,,,202511020
e,event_yuw1_charaget01_00002_1,event_yuw1_charaget01_00002,1,0.55,3,glo_00008,0.4,-1,None,0,0,All,All,All,glo_00008,0.6,-1,None,0,0,All,All,All,,,__NULL__,None,,,__NULL__,,,,,__NULL__,None,,,__NULL__,,,202511020
e,event_yuw1_charaget01_00002_2,event_yuw1_charaget01_00002,2,0.55,5,glo_00008,0.25,0.3,None,0,0,All,All,All,glo_00008,0.75,0.3,None,0,0,All,All,All,,,__NULL__,None,,,__NULL__,,,,,__NULL__,None,,,__NULL__,,,202511020
e,event_yuw1_charaget01_00003_1,event_yuw1_charaget01_00003,1,0.55,5,glo_00011,0.25,-1,None,0,0,All,All,All,glo_00011,0.75,-1,None,0,0,All,All,All,,,__NULL__,None,,,__NULL__,,,,,__NULL__,None,,,__NULL__,,,202511020
e,event_yuw1_charaget01_00003_2,event_yuw1_charaget01_00003,2,0.55,10,glo_00011,0.25,0.3,None,0,0,All,All,All,glo_00011,0.25,0.3,None,0,0,All,All,All,glo_00011,0.5,0.3,None,0,0,All,All,All,,,__NULL__,None,,,__NULL__,,,202511020
e,event_yuw1_charaget01_00004_1,event_yuw1_charaget01_00004,1,0.55,9,glo_00011,0.25,-1,None,0,0,All,All,All,glo_00011,0.5,-1,None,0,0,All,All,All,glo_00011,0.25,-1,None,0,0,All,All,All,,,__NULL__,None,,,__NULL__,,,202511020
e,event_yuw1_charaget01_00004_2,event_yuw1_charaget01_00004,2,0.55,2,glo_00011,0.6,0.3,None,0,0,All,All,All,glo_00011,0.4,0.3,None,0,0,All,All,All,,,__NULL__,None,,,__NULL__,,,,,__NULL__,None,,,__NULL__,,,202511020
e,event_yuw1_charaget01_00005_1,event_yuw1_charaget01_00005,1,0.55,5,glo_00011,0.25,-1,None,0,0,All,All,All,glo_00011,0.75,-1,None,0,0,All,All,All,,,__NULL__,None,,,__NULL__,,,,,__NULL__,None,,,__NULL__,,,202511020
e,event_yuw1_charaget01_00005_2,event_yuw1_charaget01_00005,2,0.55,3,glo_00011,0.4,0.3,None,0,0,All,All,All,glo_00011,0.6,0.3,None,0,0,All,All,All,,,__NULL__,None,,,__NULL__,,,,,__NULL__,None,,,__NULL__,,,202511020
e,event_yuw1_charaget01_00006_1,event_yuw1_charaget01_00006,1,0.55,5,glo_00024,0.25,-1,None,0,0,All,All,All,glo_00024,0.75,-1,None,0,0,All,All,All,,,__NULL__,None,,,__NULL__,,,,,__NULL__,None,,,__NULL__,,,202511020
e,event_yuw1_charaget01_00006_2,event_yuw1_charaget01_00006,2,0.55,10,glo_00024,0.25,0.3,None,0,0,All,All,All,glo_00024,0.25,0.3,None,0,0,All,All,All,glo_00024,0.5,0.3,None,0,0,All,All,All,,,__NULL__,None,,,__NULL__,,,202511020
e,event_yuw1_charaget01_00007_1,event_yuw1_charaget01_00007,1,0.55,4,glo_00024,0.75,-1,None,0,0,All,All,All,glo_00024,0.25,-1,None,0,0,All,All,All,,,__NULL__,None,,,__NULL__,,,,,__NULL__,None,,,__NULL__,,,202511020
e,event_yuw1_charaget01_00007_2,event_yuw1_charaget01_00007,2,0.55,1,glo_00024,1,0.3,None,0,0,All,All,All,,,__NULL__,None,0,0,All,All,All,,,__NULL__,None,,,__NULL__,,,,,__NULL__,None,,,__NULL__,,,202511020
e,event_yuw1_charaget01_00008_1,event_yuw1_charaget01_00008,1,0.55,6,glo_00024,0.5,-1,None,0,0,All,All,All,glo_00024,0.5,-1,SlipDamage,100,0,Player,All,All,,,__NULL__,None,,,__NULL__,,,,,__NULL__,None,,,__NULL__,,,202511020
e,event_yuw1_charaget01_00008_2,event_yuw1_charaget01_00008,2,0.55,4,glo_00024,0.75,0.3,SlipDamage,100,0,Player,All,All,glo_00024,0.25,0.3,None,0,0,All,All,All,,,__NULL__,None,,,__NULL__,,,,,__NULL__,None,,,__NULL__,,,202511020
e,event_yuw1_charaget02_00001_1,event_yuw1_charaget02_00001,1,0.55,10,glo_00008,0.25,-1,None,0,0,All,All,All,glo_00008,0.25,-1,None,0,0,All,All,All,glo_00008,0.5,-1,None,0,0,All,All,All,,,__NULL__,None,,,__NULL__,,,202511020
e,event_yuw1_charaget02_00001_2,event_yuw1_charaget02_00001,2,0.55,7,glo_00008,0.33,0.3,None,0,0,All,All,All,glo_00008,0.34,0.3,None,0,0,All,All,All,glo_00008,0.33,0.3,None,0,0,All,All,All,,,__NULL__,None,,,__NULL__,,,202511020
