ENABLE,id,release_key,group_id,resource_type,resource_id,resource_amount,sort_order,備考
e,mission_reward_318,202511020,event_yuw_00001_daily_bonus_1,Item,ticket_glo_00003,1,1,"2.5次元の誘惑 いいジャン祭 特別ログインボーナス"
e,mission_reward_319,202511020,event_yuw_00001_daily_bonus_2,Coin,,10000,1,"2.5次元の誘惑 いいジャン祭 特別ログインボーナス"
e,mission_reward_320,202511020,event_yuw_00001_daily_bonus_3,FreeDiamond,,30,1,"2.5次元の誘惑 いいジャン祭 特別ログインボーナス"
e,mission_reward_321,202511020,event_yuw_00001_daily_bonus_4,Item,memory_glo_00002,200,1,"2.5次元の誘惑 いいジャン祭 特別ログインボーナス"
e,mission_reward_322,202511020,event_yuw_00001_daily_bonus_5,Item,memory_glo_00003,200,1,"2.5次元の誘惑 いいジャン祭 特別ログインボーナス"
e,mission_reward_323,202511020,event_yuw_00001_daily_bonus_6,Item,memoryfragment_glo_00001,10,1,"2.5次元の誘惑 いいジャン祭 特別ログインボーナス"
e,mission_reward_324,202511020,event_yuw_00001_daily_bonus_7,FreeDiamond,,30,1,"2.5次元の誘惑 いいジャン祭 特別ログインボーナス"
e,mission_reward_325,202511020,event_yuw_00001_daily_bonus_8,Item,ticket_glo_00002,1,1,"2.5次元の誘惑 いいジャン祭 特別ログインボーナス"
e,mission_reward_326,202511020,event_yuw_00001_daily_bonus_9,Item,memoryfragment_glo_00002,5,1,"2.5次元の誘惑 いいジャン祭 特別ログインボーナス"
e,mission_reward_327,202511020,event_yuw_00001_daily_bonus_10,Item,memory_glo_00002,200,1,"2.5次元の誘惑 いいジャン祭 特別ログインボーナス"
e,mission_reward_328,202511020,event_yuw_00001_daily_bonus_11,Item,memory_glo_00003,200,1,"2.5次元の誘惑 いいジャン祭 特別ログインボーナス"
e,mission_reward_329,202511020,event_yuw_00001_daily_bonus_12,Item,ticket_glo_00002,1,1,"2.5次元の誘惑 いいジャン祭 特別ログインボーナス"
e,mission_reward_330,202511020,event_yuw_00001_daily_bonus_13,Item,ticket_glo_00003,1,1,"2.5次元の誘惑 いいジャン祭 特別ログインボーナス"
e,mission_reward_331,202511020,yuw_00001_limited_term_1,Coin,,2000,1,降臨バトル「夏コミの魔物」に5回挑戦しよう！
e,mission_reward_332,202511020,yuw_00001_limited_term_2,FreeDiamond,,20,1,降臨バトル「夏コミの魔物」に10回挑戦しよう！
e,mission_reward_333,202511020,yuw_00001_limited_term_3,Coin,,3000,1,降臨バトル「夏コミの魔物」に20回挑戦しよう！
e,mission_reward_334,202511020,yuw_00001_limited_term_4,FreeDiamond,,30,1,降臨バトル「夏コミの魔物」に30回挑戦しよう！
e,mission_reward_335,202511020,yuw_00001_event_reward_01,Item,memory_chara_yuw_00501,200,1,yuwいいジャン祭_ミッション
e,mission_reward_336,202511020,yuw_00001_event_reward_02,Item,memory_chara_yuw_00501,300,1,yuwいいジャン祭_ミッション
e,mission_reward_337,202511020,yuw_00001_event_reward_03,Item,memory_chara_yuw_00501,350,1,yuwいいジャン祭_ミッション
e,mission_reward_338,202511020,yuw_00001_event_reward_04,Item,ticket_glo_00003,1,1,yuwいいジャン祭_ミッション
e,mission_reward_339,202511020,yuw_00001_event_reward_05,Item,piece_yuw_00501,10,1,yuwいいジャン祭_ミッション
e,mission_reward_340,202511020,yuw_00001_event_reward_06,Item,piece_yuw_00501,20,1,yuwいいジャン祭_ミッション
e,mission_reward_341,202511020,yuw_00001_event_reward_07,Item,piece_yuw_00501,20,1,yuwいいジャン祭_ミッション
e,mission_reward_342,202511020,yuw_00001_event_reward_08,Item,piece_yuw_00501,20,1,yuwいいジャン祭_ミッション
e,mission_reward_343,202511020,yuw_00001_event_reward_09,Item,piece_yuw_00501,30,1,yuwいいジャン祭_ミッション
e,mission_reward_344,202511020,yuw_00001_event_reward_10,Item,memoryfragment_glo_00003,1,1,yuwいいジャン祭_ミッション
e,mission_reward_345,202511020,yuw_00001_event_reward_11,FreeDiamond,,50,1,yuwいいジャン祭_ミッション
e,mission_reward_346,202511020,yuw_00001_event_reward_12,Item,memory_chara_yuw_00601,200,1,yuwいいジャン祭_ミッション
e,mission_reward_347,202511020,yuw_00001_event_reward_13,Item,memory_chara_yuw_00601,300,1,yuwいいジャン祭_ミッション
e,mission_reward_348,202511020,yuw_00001_event_reward_14,Item,memory_chara_yuw_00601,350,1,yuwいいジャン祭_ミッション
e,mission_reward_349,202511020,yuw_00001_event_reward_15,Item,ticket_glo_00003,1,1,yuwいいジャン祭_ミッション
e,mission_reward_350,202511020,yuw_00001_event_reward_16,Item,piece_yuw_00601,10,1,yuwいいジャン祭_ミッション
e,mission_reward_351,202511020,yuw_00001_event_reward_17,Item,piece_yuw_00601,20,1,yuwいいジャン祭_ミッション
e,mission_reward_352,202511020,yuw_00001_event_reward_18,Item,piece_yuw_00601,20,1,yuwいいジャン祭_ミッション
e,mission_reward_353,202511020,yuw_00001_event_reward_19,Item,piece_yuw_00601,20,1,yuwいいジャン祭_ミッション
e,mission_reward_354,202511020,yuw_00001_event_reward_20,Item,piece_yuw_00601,30,1,yuwいいジャン祭_ミッション
e,mission_reward_355,202511020,yuw_00001_event_reward_21,Item,memoryfragment_glo_00003,1,1,yuwいいジャン祭_ミッション
e,mission_reward_356,202511020,yuw_00001_event_reward_22,FreeDiamond,,50,1,yuwいいジャン祭_ミッション
e,mission_reward_357,202511020,yuw_00001_event_reward_23,Coin,,15000,1,yuwいいジャン祭_ミッション
