ENABLE,id,release_key
e,pvp_kim_01,202602020
e,pvp_kim_02,202602020
e,event_kim1_savage_00001,202602020
e,event_kim1_savage_00002,202602020
e,event_kim1_savage_00003,202602020
e,event_kim1_1day_00001,202602020
e,event_kim1_charaget01_00001,202602020
e,event_kim1_charaget01_00002,202602020
e,event_kim1_charaget01_00003,202602020
e,event_kim1_charaget01_00004,202602020
e,event_kim1_charaget02_00001,202602020
e,event_kim1_charaget02_00002,202602020
e,event_kim1_charaget02_00003,202602020
e,event_kim1_charaget02_00004,202602020
e,event_kim1_charaget02_00005,202602020
e,event_kim1_charaget02_00006,202602020
e,event_kim1_challenge_00001,202602020
e,event_kim1_challenge_00002,202602020
e,event_kim1_challenge_00003,202602020
e,event_kim1_challenge_00004,202602020
e,raid_kim1_00001,202602020
