メインクエスト作品テキスト,,,,,,,
※セルの色について,,,,,,,
,←数式入っているため触らない,,,,,,
,←未FIXの場合は黄色,,,,,,
作品IDは「GLOW_ID」を参照,,,,,,,
,,,,,,,
作品_ID,作品(最大35文字),作品フレーバー_ID,"フレーバーテキスト
(最大28文字×3行)",文字数,出典,担当,コメント
dan,ダンダダン※例,dan_0001,"テキストテキストテキスト
テキストテキストテキスキス※例",28,1巻/4p※例,天野,
,error,_0000,,0,,,
,error,_0000,,0,,,
,error,_0000,,0,,,
,error,_0000,,0,,,
,error,_0000,,0,,,
,error,_0000,,0,,,
,error,_0000,,0,,,
,error,_0000,,0,,,
,error,_0000,,0,,,
,error,_0000,,0,,,
,error,_0000,,0,,,
,error,_0000,,0,,,
,error,_0000,,0,,,
,error,_0000,,0,,,
,error,_0000,,0,,,
,error,_0000,,0,,,
,error,_0000,,0,,,
,error,_0000,,0,,,
,error,_0000,,0,,,
,error,_0000,,0,,,
,error,_0000,,0,,,
,error,_0000,,0,,,
,error,_0000,,0,,,
,error,_0000,,0,,,
,error,_0000,,0,,,
,error,_0000,,0,,,
,error,_0000,,0,,,
,error,_0000,,0,,,
,error,_0000,,0,,,
,error,_0000,,0,,,
,error,_0000,,0,,,
,error,_0000,,0,,,
,error,_0000,,0,,,
,error,_0000,,0,,,
,error,_0000,,0,,,
,error,_0000,,0,,,
,error,_0000,,0,,,
,error,_0000,,0,,,
,error,_0000,,0,,,
,error,_0000,,0,,,
,error,_0000,,0,,,
,error,_0000,,0,,,
,error,_0000,,0,,,
,error,_0000,,0,,,
,error,_0000,,0,,,
,error,_0000,,0,,,
,error,_0000,,0,,,
,error,_0000,,0,,,
,error,_0000,,0,,,
,error,_0000,,0,,,
,error,_0000,,0,,,
,error,_0000,,0,,,
,error,_0000,,0,,,
,error,_0000,,0,,,
,error,_0000,,0,,,
,error,_0000,,0,,,
,error,_0000,,0,,,
,error,_0000,,0,,,
,error,_0000,,0,,,
,error,_0000,,0,,,
,error,_0000,,0,,,
,error,_0000,,0,,,
,error,_0000,,0,,,
,error,_0000,,0,,,
,error,_0000,,0,,,
,error,_0000,,0,,,
,error,_0000,,0,,,
,error,_0000,,0,,,
,error,_0000,,0,,,
,error,_0000,,0,,,
,error,_0000,,0,,,
,error,_0000,,0,,,
,error,_0000,,0,,,
,error,_0000,,0,,,
,error,_0000,,0,,,
,error,_0000,,0,,,
,error,_0000,,0,,,
,error,_0000,,0,,,
,error,_0000,,0,,,
,error,_0000,,0,,,
,error,_0000,,0,,,
,error,_0000,,0,,,
,error,_0000,,0,,,
,error,_0000,,0,,,
,error,_0000,,0,,,
,error,_0000,,0,,,
,error,_0000,,0,,,
,error,_0000,,0,,,
,error,_0000,,0,,,
,error,_0000,,0,,,
