ENABLE,id,group_id,resource_type,resource_id,resource_amount,weight,pickup,release_key
e,Pickup_Valentine_001_1,Pickup_Valentine_001,Unit,chara_spy_00201,1,105,1,202602010
e,Pickup_Valentine_001_2,Pickup_Valentine_001,Unit,chara_spy_00001,1,105,1,202602010
e,Pickup_Valentine_001_3,Pickup_Valentine_001,Unit,chara_gom_00001,1,105,1,202602010
e,Pickup_Valentine_001_4,Pickup_Valentine_001,Unit,chara_yuw_00001,1,105,1,202602010
e,Pickup_Valentine_001_5,Pickup_Valentine_001,Unit,chara_yuw_00101,1,105,1,202602010
e,Pickup_Valentine_001_6,Pickup_Valentine_001,Unit,chara_sur_00101,1,105,1,202602010
e,Pickup_Valentine_001_7,Pickup_Valentine_001,Unit,chara_mag_00001,1,105,1,202602010
e,Pickup_Valentine_001_8,Pickup_Valentine_001,Unit,chara_sum_00101,1,105,1,202602010
e,Pickup_Valentine_001_9,Pickup_Valentine_001,Unit,chara_dan_00101,1,400,0,202602010
e,Pickup_Valentine_001_10,Pickup_Valentine_001,Unit,chara_chi_00301,1,400,0,202602010
e,Pickup_Valentine_001_11,Pickup_Valentine_001,Unit,chara_kai_00301,1,400,0,202602010
e,Pickup_Valentine_001_12,Pickup_Valentine_001,Unit,chara_aha_00101,1,400,0,202602010
e,Pickup_Valentine_001_13,Pickup_Valentine_001,Unit,chara_jig_00101,1,400,0,202602010
e,Pickup_Valentine_001_14,Pickup_Valentine_001,Unit,chara_dos_00001,1,400,0,202602010
e,Pickup_Valentine_001_15,Pickup_Valentine_001,Unit,chara_dos_00101,1,400,0,202602010
e,Pickup_Valentine_001_16,Pickup_Valentine_001,Unit,chara_gom_00101,1,4872,0,202602010
e,Pickup_Valentine_001_17,Pickup_Valentine_001,Unit,chara_sur_00201,1,4872,0,202602010
e,Pickup_Valentine_001_18,Pickup_Valentine_001,Unit,chara_sur_00301,1,4872,0,202602010
e,Pickup_Valentine_001_19,Pickup_Valentine_001,Unit,chara_mag_00101,1,4872,0,202602010
e,Pickup_Valentine_001_20,Pickup_Valentine_001,Unit,chara_sum_00201,1,4872,0,202602010
e,fixd_Pickup_Valentine_001_1,fixd_Pickup_Valentine_001,Unit,chara_spy_00201,1,21,1,202602010
e,fixd_Pickup_Valentine_001_2,fixd_Pickup_Valentine_001,Unit,chara_spy_00001,1,21,1,202602010
e,fixd_Pickup_Valentine_001_3,fixd_Pickup_Valentine_001,Unit,chara_gom_00001,1,21,1,202602010
e,fixd_Pickup_Valentine_001_4,fixd_Pickup_Valentine_001,Unit,chara_yuw_00001,1,21,1,202602010
e,fixd_Pickup_Valentine_001_5,fixd_Pickup_Valentine_001,Unit,chara_yuw_00101,1,21,1,202602010
e,fixd_Pickup_Valentine_001_6,fixd_Pickup_Valentine_001,Unit,chara_sur_00101,1,21,1,202602010
e,fixd_Pickup_Valentine_001_7,fixd_Pickup_Valentine_001,Unit,chara_mag_00001,1,21,1,202602010
e,fixd_Pickup_Valentine_001_8,fixd_Pickup_Valentine_001,Unit,chara_sum_00101,1,21,1,202602010
e,fixd_Pickup_Valentine_001_9,fixd_Pickup_Valentine_001,Unit,chara_dan_00101,1,776,0,202602010
e,fixd_Pickup_Valentine_001_10,fixd_Pickup_Valentine_001,Unit,chara_chi_00301,1,776,0,202602010
e,fixd_Pickup_Valentine_001_11,fixd_Pickup_Valentine_001,Unit,chara_kai_00301,1,776,0,202602010
e,fixd_Pickup_Valentine_001_12,fixd_Pickup_Valentine_001,Unit,chara_aha_00101,1,776,0,202602010
e,fixd_Pickup_Valentine_001_13,fixd_Pickup_Valentine_001,Unit,chara_jig_00101,1,776,0,202602010
e,fixd_Pickup_Valentine_001_14,fixd_Pickup_Valentine_001,Unit,chara_dos_00001,1,776,0,202602010
e,fixd_Pickup_Valentine_001_15,fixd_Pickup_Valentine_001,Unit,chara_dos_00101,1,776,0,202602010
