ENABLE,id,mst_stage_id,reset_type,clearable_count,ad_challenge_count,mst_stage_rule_group_id,start_at,end_at,release_key,background_asset_key
e,223,event_hut1_1day_00001,Daily,1,0,__NULL__,"2026-03-02 15:00:00","2026-03-16 03:59:59",202603010,glo_00014
e,224,event_hut1_charaget01_00001,__NULL__,,0,__NULL__,"2026-03-02 15:00:00","2026-04-03 10:59:59",202603010,glo_00024
e,225,event_hut1_charaget01_00002,__NULL__,,0,__NULL__,"2026-03-02 15:00:00","2026-04-03 10:59:59",202603010,glo_00024
e,226,event_hut1_charaget01_00003,__NULL__,,0,__NULL__,"2026-03-02 15:00:00","2026-04-03 10:59:59",202603010,glo_00024
e,227,event_hut1_charaget01_00004,__NULL__,,0,__NULL__,"2026-03-02 15:00:00","2026-04-03 10:59:59",202603010,glo_00024
e,228,event_hut1_charaget02_00001,__NULL__,,0,__NULL__,"2026-03-05 15:00:00","2026-04-03 10:59:59",202603010,glo_00014
e,229,event_hut1_charaget02_00002,__NULL__,,0,__NULL__,"2026-03-05 15:00:00","2026-04-03 10:59:59",202603010,glo_00014
e,230,event_hut1_charaget02_00003,__NULL__,,0,__NULL__,"2026-03-05 15:00:00","2026-04-03 10:59:59",202603010,glo_00014
e,231,event_hut1_charaget02_00004,__NULL__,,0,__NULL__,"2026-03-05 15:00:00","2026-04-03 10:59:59",202603010,glo_00014
e,232,event_hut1_charaget02_00005,__NULL__,,0,__NULL__,"2026-03-05 15:00:00","2026-04-03 10:59:59",202603010,glo_00014
e,233,event_hut1_charaget02_00006,__NULL__,,0,__NULL__,"2026-03-05 15:00:00","2026-04-03 10:59:59",202603010,glo_00014
e,234,event_hut1_challenge_00001,__NULL__,,0,__NULL__,"2026-03-02 15:00:00","2026-04-03 10:59:59",202603010,glo_00014
e,235,event_hut1_challenge_00002,__NULL__,,0,__NULL__,"2026-03-02 15:00:00","2026-04-03 10:59:59",202603010,glo_00014
e,236,event_hut1_challenge_00003,__NULL__,,0,__NULL__,"2026-03-02 15:00:00","2026-04-03 10:59:59",202603010,glo_00014
e,237,event_hut1_challenge_00004,__NULL__,,0,__NULL__,"2026-03-02 15:00:00","2026-04-03 10:59:59",202603010,glo_00014
e,238,event_hut1_savage_00001,__NULL__,,0,__NULL__,"2026-03-09 15:00:00","2026-04-03 10:59:59",202603010,glo_00038
e,239,event_hut1_savage_00002,__NULL__,,0,__NULL__,"2026-03-09 15:00:00","2026-04-03 10:59:59",202603010,glo_00038
e,240,event_hut1_savage_00003,__NULL__,,0,__NULL__,"2026-03-09 15:00:00","2026-04-03 10:59:59",202603010,glo_00038
