ENABLE,id,content_type,target_id,rule_type,rule_value,start_at,end_at,release_key
e,event_sur1_savage_00001_1,Stage,event_sur1_savage_00001,SpeedAttack,1000,"2025-12-08 15:00:00","2026-01-16 10:59:59",202512010
e,event_sur1_savage_00001_2,Stage,event_sur1_savage_00001,NoContinue,1,"2025-12-08 15:00:00","2026-01-16 10:59:59",202512010
e,event_sur1_savage_00002_1,Stage,event_sur1_savage_00002,SpeedAttack,1000,"2025-12-08 15:00:00","2026-01-16 10:59:59",202512010
e,event_sur1_savage_00002_2,Stage,event_sur1_savage_00002,NoContinue,1,"2025-12-08 15:00:00","2026-01-16 10:59:59",202512010
e,event_sur1_savage_00003_1,Stage,event_sur1_savage_00003,SpeedAttack,1000,"2025-12-08 15:00:00","2026-01-16 10:59:59",202512010
e,event_sur1_savage_00003_2,Stage,event_sur1_savage_00003,NoContinue,1,"2025-12-08 15:00:00","2026-01-16 10:59:59",202512010
e,event_sur1_savage_00003_3,Stage,event_sur1_savage_00003,PartySeries,sur,"2025-12-08 15:00:00","2026-01-16 10:59:59",202512010
e,event_sur1_savage_00003_4,Stage,event_sur1_savage_00003,PartySeries,jig,"2025-12-08 15:00:00","2026-01-16 10:59:59",202512010
e,event_sur1_savage_00003_5,Stage,event_sur1_savage_00003,PartySeries,spy,"2025-12-08 15:00:00","2026-01-16 10:59:59",202512010
e,event_sur1_savage_00003_6,Stage,event_sur1_savage_00003,PartySeries,yuw,"2025-12-08 15:00:00","2026-01-16 10:59:59",202512010
e,event_sur1_savage_00003_7,Stage,event_sur1_savage_00003,PartyRoleType,Defense,"2025-12-08 15:00:00","2026-01-16 10:59:59",202512010
e,event_sur1_savage_00003_8,Stage,event_sur1_savage_00003,PartyRoleType,Attack,"2025-12-08 15:00:00","2026-01-16 10:59:59",202512010
e,event_sur1_savage_00003_9,Stage,event_sur1_savage_00003,PartyRoleType,Technical,"2025-12-08 15:00:00","2026-01-16 10:59:59",202512010
e,event_sur1_savage_00003_10,Stage,event_sur1_savage_00003,PartyRoleType,Support,"2025-12-08 15:00:00","2026-01-16 10:59:59",202512010
e,event_sur1_challenge01_00001_1,Stage,event_sur1_challenge01_00001,SpeedAttack,1000,"2025-12-08 15:00:00","2026-01-16 10:59:59",202512010
e,event_sur1_challenge01_00001_2,Stage,event_sur1_challenge01_00001,NoContinue,1,"2025-12-08 15:00:00","2026-01-16 10:59:59",202512010
e,event_sur1_challenge01_00002_1,Stage,event_sur1_challenge01_00002,SpeedAttack,1000,"2025-12-08 15:00:00","2026-01-16 10:59:59",202512010
e,event_sur1_challenge01_00002_2,Stage,event_sur1_challenge01_00002,NoContinue,1,"2025-12-08 15:00:00","2026-01-16 10:59:59",202512010
e,event_sur1_challenge01_00003_1,Stage,event_sur1_challenge01_00003,SpeedAttack,1000,"2025-12-08 15:00:00","2026-01-16 10:59:59",202512010
e,event_sur1_challenge01_00003_2,Stage,event_sur1_challenge01_00003,NoContinue,1,"2025-12-08 15:00:00","2026-01-16 10:59:59",202512010
e,event_sur1_challenge01_00004_1,Stage,event_sur1_challenge01_00004,SpeedAttack,1000,"2025-12-08 15:00:00","2026-01-16 10:59:59",202512010
e,event_sur1_challenge01_00004_2,Stage,event_sur1_challenge01_00004,NoContinue,1,"2025-12-08 15:00:00","2026-01-16 10:59:59",202512010
e,pvp_sur_specialrule_001,Pvp,2025050,UnitStatus,pvp_sur_specialrule_001_1,"2025-12-01 12:00:00","2025-12-31 23:59:59",202512010
