ENABLE,release_key,id,mst_in_game_id,language,result_tips,description
e,202512010,pvp_sur_01_ja,pvp_sur_01,ja,,
e,202512010,pvp_sur_02_ja,pvp_sur_02,ja,,
e,202512010,event_sur1_1day_00001_ja,event_sur1_1day_00001,ja,キャラを強化してみよう!,"【属性情報】\n無属性の敵が登場するぞ!\n\n敵の数は多いが、それぞれのHPは少ないぞ！\n\n毎日1回クエストをクリアして、「プリズム」をGETしよう!                                                                                                                                                                                                                                                                                                                                        "
e,202512010,event_sur1_charaget01_00001_ja,event_sur1_charaget01_00001,ja,キャラを強化してみよう!,"【属性情報】\n青属性の敵が登場するので黄属性のキャラは有利に戦うこともできるぞ!\n\n【ギミック情報】\nファントムゲートHPを削ると『誇り高き魔都の剣姫 羽前 京香』が登場するぞ!\nファントムゲートのHPを削るタイミングに気をつけよう!\n被ダメージカットを付与する敵が登場するぞ!"
e,202512010,event_sur1_charaget01_00002_ja,event_sur1_charaget01_00002,ja,黄属性のキャラを編成してみよう!,"【属性情報】\n青属性の敵が登場するので黄属性のキャラは有利に戦うこともできるぞ!\n\n【ギミック情報】\nファントムゲートHPを削ると『無窮の鎖 和倉 優希』が登場するぞ!\nファントムゲートのHPを削るタイミングに気をつけよう!"
e,202512010,event_sur1_charaget01_00003_ja,event_sur1_charaget01_00003,ja,黄属性のキャラを編成してみよう!,"【属性情報】\n青属性の敵が登場するので黄属性のキャラは有利に戦うこともできるぞ!\n\n【コマ効果情報】\n毒コマが登場するぞ!\n特性で毒ダメージ軽減を持っているキャラを編成しよう!\n\n【ギミック情報】\n『駿河 朱々』はダメージを受けると移動を開始するぞ!\n被ダメージカットを付与する敵が登場するぞ!"
e,202512010,event_sur1_charaget01_00004_ja,event_sur1_charaget01_00004,ja,黄属性のキャラを編成してみよう!,"【属性情報】\n青属性の敵が登場するので黄属性のキャラは有利に戦うこともできるぞ!\n\n\n【ギミック情報】\n時間経過で、『無窮の鎖 和倉 優希』が登場するぞ!"
e,202512010,event_sur1_charaget01_00005_ja,event_sur1_charaget01_00005,ja,黄属性のキャラを編成してみよう!,"【属性情報】\n青属性の敵が登場するので黄属性のキャラは有利に戦うこともできるぞ!\n\n【ギミック情報】\n時間経過で、『東 日万凛』が登場するぞ!\n被ダメージカットを付与する敵が登場するぞ!"
e,202512010,event_sur1_charaget01_00006_ja,event_sur1_charaget01_00006,ja,黄属性のキャラを編成してみよう!,"【属性情報】\n青属性の敵が登場するので黄属性のキャラは有利に戦うこともできるぞ!\n\n【ギミック情報】\n時間経過で、『無窮の鎖 和倉 優希』が登場するぞ!"
e,202512010,event_sur1_charaget01_00007_ja,event_sur1_charaget01_00007,ja,黄属性のキャラを編成してみよう!,"【属性情報】\n青属性の敵が登場するので黄属性のキャラは有利に戦うこともできるぞ!\n\n【コマ効果情報】\n毒コマが登場するぞ!\n特性で毒ダメージ軽減を持っているキャラを編成しよう!\n\n【ギミック情報】\n時間経過で、『空間を操る六番組組長 出雲 天花』が登場するぞ!\n強敵の『空間を操る六番組組長 出雲 天花』は必殺ワザで強力な範囲攻撃をしてくるぞ!"
